datetime,elapsed_s,voltage,Elevation_m
2026/08/01@15:03:00,3080,2.8850002,29009.0
2026/08/01@15:03:01,3081,2.8912502,28958.933333333334
2026/08/01@15:03:02,3082,2.8997502,28908.866666666665
2026/08/01@15:03:03,3083,2.90225,28858.8
2026/08/01@15:03:04,3084,2.89875,28808.733333333334
2026/08/01@15:03:05,3085,2.8821252,28758.666666666668
2026/08/01@15:03:06,3086,2.9085002,28708.6
2026/08/01@15:03:07,3087,2.90575,28658.533333333333
2026/08/01@15:03:09,3089,2.9041252,28558.4
2026/08/01@15:03:10,3090,2.8993752,28508.333333333332
2026/08/01@15:03:11,3091,2.8920002,28458.266666666666
2026/08/01@15:03:12,3092,2.8906252,28408.2
2026/08/01@15:03:13,3093,2.8911252,28358.133333333335
2026/08/01@15:03:14,3094,2.903875,28308.066666666666
2026/08/01@15:03:15,3095,2.913125,28258.0
2026/08/01@15:03:16,3096,2.914875,28207.933333333334
2026/08/01@15:03:17,3097,2.9028752,28157.866666666665
2026/08/01@15:03:18,3098,2.9007502,28107.8
2026/08/01@15:03:20,3099,2.9080002,28007.666666666668
2026/08/01@15:03:21,3101,2.9058752,27957.6
2026/08/01@15:03:22,3102,2.907,27907.533333333333
2026/08/01@15:03:23,3103,2.903125,27857.466666666667
2026/08/01@15:03:24,3104,2.894875,27807.4
2026/08/01@15:03:25,3105,2.8851252,27757.333333333332
2026/08/01@15:03:26,3106,2.890875,27707.266666666666
2026/08/01@15:03:27,3107,2.904,27657.2
2026/08/01@15:03:28,3108,2.91475,27607.13333333333
2026/08/01@15:03:29,3109,2.9175002,27557.066666666666
2026/08/01@15:03:30,3110,2.8812502,27507.0
2026/08/01@15:03:31,3111,2.8877502,27463.064516129034
2026/08/01@15:03:33,3113,2.8895002,27375.1935483871
2026/08/01@15:03:34,3114,2.89475,27331.25806451613
2026/08/01@15:03:35,3115,2.9002502,27287.322580645163
2026/08/01@15:03:36,3116,2.901,27243.387096774193
2026/08/01@15:03:37,3117,2.893125,27199.451612903227
2026/08/01@15:03:38,3118,2.8893752,27155.516129032258
2026/08/01@15:03:39,3119,2.891875,27111.58064516129
2026/08/01@15:03:40,3120,2.8985002,27067.645161290322
2026/08/01@15:03:41,3121,2.901,27023.709677419356
2026/08/01@15:03:42,3122,2.8958752,26979.774193548386
2026/08/01@15:03:43,3123,2.8921252,26935.83870967742
2026/08/01@15:03:45,3125,2.8916252,26847.967741935485
2026/08/01@15:03:46,3126,2.9002502,26804.032258064515
2026/08/01@15:03:47,3127,2.9055002,26760.09677419355
2026/08/01@15:03:48,3128,2.9072502,26716.16129032258
2026/08/01@15:03:49,3129,2.902625,26672.225806451614
2026/08/01@15:03:50,3130,2.8942502,26628.290322580644
2026/08/01@15:03:51,3131,2.8946252,26584.354838709678
2026/08/01@15:03:52,3132,2.9011252,26540.41935483871
2026/08/01@15:03:53,3133,2.9063752,26496.483870967742
2026/08/01@15:03:54,3134,2.9036252,26452.548387096773
2026/08/01@15:03:55,3135,2.89525,26408.612903225807
2026/08/01@15:03:57,3137,2.8933752,26320.74193548387
2026/08/01@15:03:58,3138,2.903875,26276.8064516129
2026/08/01@15:03:59,3139,2.915625,26232.870967741936
2026/08/01@15:04:00,3140,2.91825,26188.93548387097
2026/08/01@15:04:01,3141,2.918625,26145.0
2026/08/01@15:04:02,3142,2.9068752,26103.633333333335
2026/08/01@15:04:03,3143,2.893625,26062.266666666666
2026/08/01@15:04:04,3144,2.8981252,26020.9
2026/08/01@15:04:05,3145,2.897875,25979.533333333333
2026/08/01@15:04:06,3146,2.9055002,25938.166666666668
2026/08/01@15:04:07,3147,2.9075,25896.8
2026/08/01@15:04:09,3149,2.9046252,25814.066666666666
2026/08/01@15:04:10,3150,2.907,25772.7
2026/08/01@15:04:11,3151,2.9155002,25731.333333333332
2026/08/01@15:04:12,3152,2.9177502,25689.966666666667
2026/08/01@15:04:13,3153,2.9145002,25648.6
2026/08/01@15:04:14,3154,2.9037502,25607.233333333334
2026/08/01@15:04:15,3155,2.893125,25565.866666666665
2026/08/01@15:04:16,3156,2.8905,25524.5
2026/08/01@15:04:17,3157,2.8990002,25483.133333333335
2026/08/01@15:04:18,3158,2.9077502,25441.766666666666
2026/08/01@15:04:19,3159,2.912625,25400.4
2026/08/01@15:04:21,3161,2.9181252,25317.666666666668
2026/08/01@15:04:22,3162,2.89275,25276.3
2026/08/01@15:04:23,3163,2.9015002,25234.933333333334
2026/08/01@15:04:24,3164,2.8990002,25193.566666666666
2026/08/01@15:04:25,3165,2.90525,25152.2
2026/08/01@15:04:26,3166,2.9097502,25110.833333333332
2026/08/01@15:04:27,3167,2.9135,25069.466666666667
2026/08/01@15:04:28,3168,2.9142502,25028.1
2026/08/01@15:04:29,3169,2.889625,24986.733333333334
2026/08/01@15:04:30,3170,2.9016252,24945.366666666665
2026/08/01@15:04:31,3171,2.89875,24904.0
2026/08/01@15:04:33,3173,2.9037502,24833.09677419355
2026/08/01@15:04:34,3174,2.9045002,24797.645161290322
2026/08/01@15:04:35,3175,2.906125,24762.1935483871
2026/08/01@15:04:36,3176,2.907,24726.74193548387
2026/08/01@15:04:37,3177,2.905625,24691.290322580644
2026/08/01@15:04:38,3178,2.9012502,24655.83870967742
2026/08/01@15:04:39,3179,2.9051252,24620.387096774193
2026/08/01@15:04:40,3180,2.8938752,24584.935483870966
2026/08/01@15:04:41,3181,2.9195,24549.483870967742
2026/08/01@15:04:42,3182,2.9151252,24514.032258064515
2026/08/01@15:04:43,3183,2.912125,24478.58064516129
2026/08/01@15:04:44,3184,2.9060002,24443.129032258064
2026/08/01@15:04:46,3186,2.9075,24372.225806451614
2026/08/01@15:04:47,3187,2.9175002,24336.774193548386
2026/08/01@15:04:48,3188,2.9085002,24301.322580645163
2026/08/01@15:04:49,3189,2.9015002,24265.870967741936
2026/08/01@15:04:50,3190,2.900125,24230.41935483871
2026/08/01@15:04:51,3191,2.8993752,24194.967741935485
2026/08/01@15:04:52,3192,2.9006252,24159.516129032258
2026/08/01@15:04:53,3193,2.90575,24124.06451612903
2026/08/01@15:04:54,3194,2.907875,24088.612903225807
2026/08/01@15:04:55,3195,2.901375,24053.16129032258
2026/08/01@15:04:56,3196,2.9077502,24017.709677419356
2026/08/01@15:04:58,3198,2.9072502,23946.8064516129
2026/08/01@15:04:59,3199,2.9063752,23911.354838709678
2026/08/01@15:05:00,3200,2.9088752,23875.90322580645
2026/08/01@15:05:01,3201,2.907875,23840.451612903227
2026/08/01@15:05:02,3202,2.9045002,23805.0
2026/08/01@15:05:03,3203,2.90475,23771.16129032258
2026/08/01@15:05:04,3204,2.908375,23737.322580645163
2026/08/01@15:05:05,3205,2.90925,23703.483870967742
2026/08/01@15:05:06,3206,2.9015002,23669.645161290322
2026/08/01@15:05:07,3207,2.9123752,23635.8064516129
2026/08/01@15:05:08,3208,2.9185002,23601.967741935485
2026/08/01@15:05:10,3210,2.9167502,23534.290322580644
2026/08/01@15:05:11,3211,2.917,23500.451612903227
2026/08/01@15:05:12,3212,2.9176252,23466.612903225807
2026/08/01@15:05:13,3213,2.9202502,23432.774193548386
2026/08/01@15:05:14,3214,2.9207502,23398.93548387097
2026/08/01@15:05:15,3215,2.920375,23365.09677419355
2026/08/01@15:05:16,3216,2.911375,23331.25806451613
2026/08/01@15:05:17,3217,2.891,23297.41935483871
2026/08/01@15:05:18,3218,2.899125,23263.58064516129
2026/08/01@15:05:19,3219,2.911375,23229.74193548387
2026/08/01@15:05:20,3220,2.9080002,23195.90322580645
2026/08/01@15:05:22,3222,2.9027502,23128.225806451614
2026/08/01@15:05:23,3223,2.8976252,23094.387096774193
2026/08/01@15:05:24,3224,2.8967502,23060.548387096773
2026/08/01@15:05:25,3225,2.8980002,23026.709677419356
2026/08/01@15:05:26,3226,2.9015002,22992.870967741936
2026/08/01@15:05:27,3227,2.9015002,22959.032258064515
2026/08/01@15:05:28,3228,2.905625,22925.1935483871
2026/08/01@15:05:29,3229,2.9060002,22891.354838709678
2026/08/01@15:05:30,3230,2.891875,22857.516129032258
2026/08/01@15:05:31,3231,2.90225,22823.677419354837
2026/08/01@15:05:32,3232,2.895625,22789.83870967742
2026/08/01@15:05:34,3234,2.8928752,22723.833333333332
2026/08/01@15:05:35,3235,2.9058752,22691.666666666668
2026/08/01@15:05:36,3236,2.8976252,22659.5
2026/08/01@15:05:37,3237,2.9023752,22627.333333333332
2026/08/01@15:05:38,3238,2.9015002,22595.166666666668
2026/08/01@15:05:39,3239,2.9050002,22563.0
2026/08/01@15:05:40,3240,2.895625,22530.833333333332
2026/08/01@15:05:41,3241,2.9135,22498.666666666668
2026/08/01@15:05:42,3242,2.9228752,22466.5
2026/08/01@15:05:43,3243,2.9220002,22434.333333333332
2026/08/01@15:05:44,3244,2.9202502,22402.166666666668
2026/08/01@15:05:46,3246,2.9180002,22337.833333333332
2026/08/01@15:05:47,3247,2.916625,22305.666666666668
2026/08/01@15:05:48,3248,2.9160002,22273.5
2026/08/01@15:05:49,3249,2.914875,22241.333333333332
2026/08/01@15:05:50,3250,2.9115002,22209.166666666668
2026/08/01@15:05:51,3251,2.9045002,22177.0
2026/08/01@15:05:52,3252,2.8958752,22144.833333333332
2026/08/01@15:05:53,3253,2.8953752,22112.666666666668
2026/08/01@15:05:54,3254,2.9035,22080.5
2026/08/01@15:05:55,3255,2.9080002,22048.333333333332
2026/08/01@15:05:56,3256,2.9062502,22016.166666666668
2026/08/01@15:05:58,3258,2.92125,21951.833333333332
2026/08/01@15:05:59,3259,2.920375,21919.666666666668
2026/08/01@15:06:00,3260,2.9168752,21887.5
2026/08/01@15:06:01,3261,2.9168752,21855.333333333332
2026/08/01@15:06:02,3262,2.9176252,21823.166666666668
2026/08/01@15:06:03,3263,2.9158752,21791.0
2026/08/01@15:06:04,3264,2.9142502,21762.548387096773
2026/08/01@15:06:05,3265,2.9145002,21734.09677419355
2026/08/01@15:06:06,3266,2.9172502,21705.645161290322
2026/08/01@15:06:07,3267,2.9190002,21677.1935483871
2026/08/01@15:06:08,3268,2.92,21648.74193548387
2026/08/01@15:06:10,3270,2.9102502,21591.83870967742
2026/08/01@15:06:11,3271,2.887,21563.387096774193
2026/08/01@15:06:12,3272,2.8906252,21534.935483870966
2026/08/01@15:06:13,3273,2.893125,21506.483870967742
2026/08/01@15:06:14,3274,2.9058752,21478.032258064515
2026/08/01@15:06:15,3275,2.907375,21449.58064516129
2026/08/01@15:06:16,3276,2.9027502,21421.129032258064
2026/08/01@15:06:17,3277,2.8998752,21392.677419354837
2026/08/01@15:06:18,3278,2.9,21364.225806451614
2026/08/01@15:06:19,3279,2.9036252,21335.774193548386
2026/08/01@15:06:20,3280,2.903125,21307.322580645163
2026/08/01@15:06:22,3282,2.8998752,21250.41935483871
2026/08/01@15:06:23,3283,2.8972502,21221.967741935485
2026/08/01@15:06:24,3284,2.8967502,21193.516129032258
2026/08/01@15:06:25,3285,2.899625,21165.06451612903
2026/08/01@15:06:26,3286,2.9006252,21136.612903225807
2026/08/01@15:06:27,3287,2.900875,21108.16129032258
2026/08/01@15:06:28,3288,2.898375,21079.709677419356
2026/08/01@15:06:29,3289,2.89825,21051.25806451613
2026/08/01@15:06:30,3290,2.90175,21022.8064516129
2026/08/01@15:06:31,3291,2.9045002,20994.354838709678
2026/08/01@15:06:32,3292,2.9046252,20965.90322580645
2026/08/01@15:06:34,3294,2.90225,20909.0
2026/08/01@15:06:35,3295,2.901375,20881.41935483871
2026/08/01@15:06:36,3296,2.90225,20853.83870967742
2026/08/01@15:06:37,3297,2.9041252,20826.25806451613
2026/08/01@15:06:38,3298,2.9058752,20798.677419354837
2026/08/01@15:06:39,3299,2.906625,20771.09677419355
2026/08/01@15:06:40,3300,2.90475,20743.516129032258
2026/08/01@15:06:41,3301,2.904375,20715.935483870966
2026/08/01@15:06:42,3302,2.89275,20688.354838709678
2026/08/01@15:06:43,3303,2.9015002,20660.774193548386
2026/08/01@15:06:44,3304,2.8935,20633.1935483871
2026/08/01@15:06:46,3306,2.9198752,20578.032258064515
2026/08/01@15:06:47,3307,2.9181252,20550.451612903227
2026/08/01@15:06:48,3308,2.9127502,20522.870967741936
2026/08/01@15:06:49,3309,2.90875,20495.290322580644
2026/08/01@15:06:50,3310,2.90525,20467.709677419356
2026/08/01@15:06:51,3311,2.9016252,20440.129032258064
2026/08/01@15:06:52,3312,2.8975,20412.548387096773
2026/08/01@15:06:53,3313,2.8981252,20384.967741935485
2026/08/01@15:06:54,3314,2.89925,20357.387096774193
2026/08/01@15:06:55,3315,2.9027502,20329.8064516129
2026/08/01@15:06:56,3316,2.9067502,20302.225806451614
2026/08/01@15:06:58,3318,2.9055002,20247.06451612903
2026/08/01@15:06:59,3319,2.8960002,20219.483870967742
2026/08/01@15:07:00,3320,2.8906252,20191.90322580645
2026/08/01@15:07:01,3321,2.89525,20164.322580645163
2026/08/01@15:07:02,3322,2.91575,20136.74193548387
2026/08/01@15:07:03,3323,2.919125,20109.16129032258
2026/08/01@15:07:04,3324,2.9167502,20081.58064516129
2026/08/01@15:07:05,3325,2.9116252,20054.0
2026/08/01@15:07:06,3326,2.9062502,20027.166666666668
2026/08/01@15:07:07,3327,2.901875,20000.333333333332
2026/08/01@15:07:08,3328,2.901,19973.5
2026/08/01@15:07:10,3330,2.8971252,19919.833333333332
2026/08/01@15:07:11,3331,2.8958752,19893.0
2026/08/01@15:07:12,3332,2.8971252,19866.166666666668
2026/08/01@15:07:13,3333,2.8980002,19839.333333333332
2026/08/01@15:07:14,3334,2.9035,19812.5
2026/08/01@15:07:15,3335,2.905625,19785.666666666668
2026/08/01@15:07:16,3336,2.904875,19758.833333333332
2026/08/01@15:07:17,3337,2.9002502,19732.0
2026/08/01@15:07:18,3338,2.894875,19705.166666666668
2026/08/01@15:07:19,3339,2.8960002,19678.333333333332
2026/08/01@15:07:20,3340,2.9016252,19651.5
2026/08/01@15:07:22,3342,2.889625,19597.833333333332
2026/08/01@15:07:23,3343,2.8988752,19571.0
2026/08/01@15:07:24,3344,2.906625,19544.166666666668
2026/08/01@15:07:25,3345,2.9146252,19517.333333333332
2026/08/01@15:07:26,3346,2.913,19490.5
2026/08/01@15:07:27,3347,2.9098752,19463.666666666668
2026/08/01@15:07:28,3348,2.9085002,19436.833333333332
2026/08/01@15:07:29,3349,2.9053752,19410.0
2026/08/01@15:07:30,3350,2.9025002,19383.166666666668
2026/08/01@15:07:31,3351,2.8990002,19356.333333333332
2026/08/01@15:07:32,3352,2.8971252,19329.5
2026/08/01@15:07:34,3354,2.8963752,19275.833333333332
2026/08/01@15:07:35,3355,2.894,19249.0
2026/08/01@15:07:36,3356,2.8930002,19225.09677419355
2026/08/01@15:07:37,3357,2.8911252,19201.1935483871
2026/08/01@15:07:38,3358,2.8916252,19177.290322580644
2026/08/01@15:07:39,3359,2.894875,19153.387096774193
2026/08/01@15:07:40,3360,2.8986252,19129.483870967742
2026/08/01@15:07:41,3361,2.901375,19105.58064516129
2026/08/01@15:07:42,3362,2.899125,19081.677419354837
2026/08/01@15:07:43,3363,2.899625,19057.774193548386
2026/08/01@15:07:44,3364,2.9012502,19033.870967741936
2026/08/01@15:07:46,3366,2.905625,18986.064516129034
2026/08/01@15:07:47,3367,2.9065,18962.16129032258
2026/08/01@15:07:48,3368,2.904875,18938.25806451613
2026/08/01@15:07:49,3369,2.9027502,18914.354838709678
2026/08/01@15:07:50,3370,2.9,18890.451612903227
2026/08/01@15:07:51,3371,2.9023752,18866.548387096773
2026/08/01@15:07:52,3372,2.90475,18842.645161290322
2026/08/01@15:07:53,3373,2.9067502,18818.74193548387
2026/08/01@15:07:54,3374,2.9035,18794.83870967742
2026/08/01@15:07:55,3375,2.9006252,18770.935483870966
2026/08/01@15:07:56,3376,2.903125,18747.032258064515
2026/08/01@15:07:58,3378,2.9075,18699.225806451614
2026/08/01@15:07:59,3379,2.9077502,18675.322580645163
2026/08/01@15:08:00,3380,2.9025002,18651.41935483871
2026/08/01@15:08:01,3381,2.89575,18627.516129032258
2026/08/01@15:08:02,3382,2.8921252,18603.612903225807
2026/08/01@15:08:03,3383,2.8960002,18579.709677419356
2026/08/01@15:08:04,3384,2.9006252,18555.8064516129
2026/08/01@15:08:05,3385,2.902625,18531.90322580645
2026/08/01@15:08:06,3386,2.8995002,18508.0
2026/08/01@15:08:07,3387,2.8971252,18484.366666666665
2026/08/01@15:08:08,3388,2.89925,18460.733333333334
2026/08/01@15:08:10,3390,2.8868752,18413.466666666667
2026/08/01@15:08:11,3391,2.891,18389.833333333332
2026/08/01@15:08:12,3392,2.917875,18366.2
2026/08/01@15:08:13,3393,2.9135,18342.566666666666
2026/08/01@15:08:14,3394,2.9068752,18318.933333333334
2026/08/01@15:08:15,3395,2.9028752,18295.3
2026/08/01@15:08:16,3396,2.9058752,18271.666666666668
2026/08/01@15:08:17,3397,2.9086252,18248.033333333333
2026/08/01@15:08:18,3398,2.908375,18224.4
2026/08/01@15:08:19,3399,2.903875,18200.766666666666
2026/08/01@15:08:20,3400,2.9015002,18177.133333333335
2026/08/01@15:08:22,3402,2.9046252,18129.866666666665
2026/08/01@15:08:23,3403,2.9102502,18106.233333333334
2026/08/01@15:08:24,3404,2.913,18082.6
2026/08/01@15:08:25,3405,2.9111252,18058.966666666667
2026/08/01@15:08:26,3406,2.908375,18035.333333333332
2026/08/01@15:08:27,3407,2.9071252,18011.7
2026/08/01@15:08:28,3408,2.9116252,17988.066666666666
2026/08/01@15:08:29,3409,2.9165,17964.433333333334
2026/08/01@15:08:30,3410,2.9175002,17940.8
2026/08/01@15:08:31,3411,2.884875,17917.166666666668
2026/08/01@15:08:32,3412,2.8881252,17893.533333333333
2026/08/01@15:08:34,3414,2.8903752,17846.266666666666
2026/08/01@15:08:35,3415,2.8995002,17822.633333333335
2026/08/01@15:08:36,3416,2.9016252,17799.0
2026/08/01@15:08:37,3417,2.8977502,17777.83870967742
2026/08/01@15:08:38,3418,2.8865002,17756.677419354837
2026/08/01@15:08:39,3419,2.8782502,17735.516129032258
2026/08/01@15:08:40,3420,2.88875,17714.354838709678
2026/08/01@15:08:41,3421,2.8997502,17693.1935483871
2026/08/01@15:08:42,3422,2.9041252,17672.032258064515
2026/08/01@15:08:43,3423,2.901375,17650.870967741936
2026/08/01@15:08:44,3424,2.8953752,17629.709677419356
2026/08/01@15:08:46,3426,2.887875,17587.387096774193
2026/08/01@15:08:47,3427,2.891875,17566.225806451614
2026/08/01@15:08:48,3428,2.8990002,17545.064516129034
2026/08/01@15:08:49,3429,2.9020002,17523.90322580645
2026/08/01@15:08:50,3430,2.897875,17502.74193548387
2026/08/01@15:08:51,3431,2.888375,17481.58064516129
2026/08/01@15:08:52,3432,2.8856252,17460.41935483871
2026/08/01@15:08:53,3433,2.8935,17439.25806451613
2026/08/01@15:08:54,3434,2.9011252,17418.09677419355
2026/08/01@15:08:55,3435,2.901875,17396.935483870966
2026/08/01@15:08:56,3436,2.89875,17375.774193548386
2026/08/01@15:08:58,3438,2.896625,17333.451612903227
2026/08/01@15:08:59,3439,2.8907502,17312.290322580644
2026/08/01@15:09:00,3440,2.9055002,17291.129032258064
2026/08/01@15:09:01,3441,2.9177502,17269.967741935485
2026/08/01@15:09:02,3442,2.9155002,17248.8064516129
2026/08/01@15:09:03,3443,2.909625,17227.645161290322
2026/08/01@15:09:04,3444,2.9075,17206.483870967742
2026/08/01@15:09:05,3445,2.9116252,17185.322580645163
2026/08/01@15:09:06,3446,2.9133752,17164.16129032258
2026/08/01@15:09:07,3447,2.8986252,17143.0
2026/08/01@15:09:08,3448,2.896125,17122.16129032258
2026/08/01@15:09:10,3449,2.8915002,17080.483870967742
2026/08/01@15:09:11,3451,2.8825002,17059.645161290322
2026/08/01@15:09:12,3452,2.9036252,17038.8064516129
2026/08/01@15:09:13,3453,2.9127502,17017.967741935485
2026/08/01@15:09:14,3454,2.906125,16997.129032258064
2026/08/01@15:09:15,3455,2.8923752,16976.290322580644
2026/08/01@15:09:16,3456,2.885375,16955.451612903227
2026/08/01@15:09:17,3457,2.89175,16934.612903225807
2026/08/01@15:09:18,3458,2.8980002,16913.774193548386
2026/08/01@15:09:19,3459,2.9077502,16892.935483870966
2026/08/01@15:09:20,3460,2.9037502,16872.09677419355
2026/08/01@15:09:21,3461,2.8960002,16851.25806451613
2026/08/01@15:09:23,3463,2.8875,16809.58064516129
2026/08/01@15:09:24,3464,2.888375,16788.74193548387
2026/08/01@15:09:25,3465,2.897375,16767.90322580645
2026/08/01@15:09:26,3466,2.90175,16747.064516129034
2026/08/01@15:09:27,3467,2.9003752,16726.225806451614
2026/08/01@15:09:28,3468,2.8951252,16705.387096774193
2026/08/01@15:09:29,3469,2.9012502,16684.548387096773
2026/08/01@15:09:30,3470,2.90475,16663.709677419356
2026/08/01@15:09:31,3471,2.9063752,16642.870967741936
2026/08/01@15:09:32,3472,2.903875,16622.032258064515
2026/08/01@15:09:33,3473,2.900125,16601.1935483871
2026/08/01@15:09:35,3475,2.8976252,16559.516129032258
2026/08/01@15:09:36,3476,2.8945002,16538.677419354837
2026/08/01@15:09:37,3477,2.894875,16517.83870967742
2026/08/01@15:09:38,3478,2.8962502,16497.0
2026/08/01@15:09:39,3479,2.89575,16476.333333333332
2026/08/01@15:09:40,3480,2.8942502,16455.666666666668
2026/08/01@15:09:41,3481,2.8895002,16435.0
2026/08/01@15:09:42,3482,2.8893752,16414.333333333332
2026/08/01@15:09:43,3483,2.89225,16393.666666666668
2026/08/01@15:09:44,3484,2.89825,16373.0
2026/08/01@15:09:45,3485,2.9011252,16352.333333333334
2026/08/01@15:09:47,3487,2.9016252,16311.0
2026/08/01@15:09:48,3488,2.901375,16290.333333333334
2026/08/01@15:09:49,3489,2.9025002,16269.666666666666
2026/08/01@15:09:50,3490,2.9055002,16249.0
2026/08/01@15:09:51,3491,2.8925002,16228.333333333334
2026/08/01@15:09:52,3492,2.887875,16207.666666666666
2026/08/01@15:09:53,3493,2.913125,16187.0
2026/08/01@15:09:54,3494,2.9110002,16166.333333333334
2026/08/01@15:09:55,3495,2.9086252,16145.666666666666
2026/08/01@15:09:56,3496,2.907,16125.0
2026/08/01@15:09:57,3497,2.9046252,16104.333333333334
2026/08/01@15:09:59,3499,2.8980002,16063.0
2026/08/01@15:10:00,3500,2.890875,16042.333333333334
2026/08/01@15:10:01,3501,2.8903752,16021.666666666666
2026/08/01@15:10:02,3502,2.8950002,16001.0
2026/08/01@15:10:03,3503,2.894375,15980.333333333334
2026/08/01@15:10:04,3504,2.89475,15959.666666666666
2026/08/01@15:10:05,3505,2.8920002,15939.0
2026/08/01@15:10:06,3506,2.8937502,15918.333333333334
2026/08/01@15:10:07,3507,2.8977502,15897.666666666666
2026/08/01@15:10:08,3508,2.8997502,15877.0
2026/08/01@15:10:09,3509,2.8990002,15858.58064516129
2026/08/01@15:10:11,3511,2.8933752,15821.741935483871
2026/08/01@15:10:12,3512,2.8898752,15803.322580645161
2026/08/01@15:10:13,3513,2.8885002,15784.90322580645
2026/08/01@15:10:14,3514,2.8941252,15766.483870967742
2026/08/01@15:10:15,3515,2.89925,15748.064516129032
2026/08/01@15:10:16,3516,2.9005,15729.645161290322
2026/08/01@15:10:17,3517,2.895625,15711.225806451614
2026/08/01@15:10:18,3518,2.8912502,15692.806451612903
2026/08/01@15:10:19,3519,2.893125,15674.387096774193
2026/08/01@15:10:20,3520,2.899125,15655.967741935485
