datetime,elapsed_s,humidity_percent
2026/08/02@01:18:08,28681,28.747998
2026/08/02@01:18:09,28682,28.706798
2026/08/02@01:18:10,28683,28.744946
2026/08/02@01:18:11,28684,28.793774
2026/08/02@01:18:12,28685,28.7953
2026/08/02@01:18:13,28686,28.749524
2026/08/02@01:18:14,28687,28.722058
2026/08/02@01:18:16,28689,28.76173
2026/08/02@01:18:17,28690,28.747998
2026/08/02@01:18:18,28691,28.763256
2026/08/02@01:18:19,28692,28.734264
2026/08/02@01:18:20,28693,28.747998
2026/08/02@01:18:21,28694,28.73579
2026/08/02@01:18:22,28695,28.793774
2026/08/02@01:18:23,28696,28.706798
2026/08/02@01:18:24,28697,28.747998
2026/08/02@01:18:25,28698,28.690014
2026/08/02@01:18:26,28699,28.73579
2026/08/02@01:18:28,28701,28.73579
2026/08/02@01:18:29,28702,28.722058
2026/08/02@01:18:30,28703,28.7953
2026/08/02@01:18:31,28704,28.73579
2026/08/02@01:18:32,28705,28.747998
2026/08/02@01:18:33,28706,28.73579
2026/08/02@01:18:34,28707,28.722058
2026/08/02@01:18:35,28708,28.747998
2026/08/02@01:18:36,28709,28.747998
2026/08/02@01:18:37,28710,28.78004
2026/08/02@01:18:39,28712,28.78004
2026/08/02@01:18:40,28713,28.747998
2026/08/02@01:18:41,28714,28.720532
2026/08/02@01:18:42,28715,28.78004
2026/08/02@01:18:43,28716,28.747998
2026/08/02@01:18:44,28717,28.749524
2026/08/02@01:18:45,28718,28.763256
2026/08/02@01:18:46,28719,28.76173
2026/08/02@01:18:47,28720,28.749524
2026/08/02@01:18:48,28721,28.793774
2026/08/02@01:18:50,28723,28.720532
2026/08/02@01:18:51,28724,28.749524
2026/08/02@01:18:52,28725,28.76173
2026/08/02@01:18:53,28726,28.763256
2026/08/02@01:18:54,28727,28.720532
2026/08/02@01:18:55,28728,28.73579
2026/08/02@01:18:56,28729,28.790722
2026/08/02@01:18:57,28730,28.720532
2026/08/02@01:18:58,28731,28.78004
2026/08/02@01:18:59,28732,28.763256
2026/08/02@01:19:01,28733,28.807506
2026/08/02@01:19:02,28735,28.76173
2026/08/02@01:19:03,28736,28.76173
2026/08/02@01:19:04,28737,28.763256
2026/08/02@01:19:05,28738,28.7953
2026/08/02@01:19:06,28739,28.78004
2026/08/02@01:19:07,28740,28.76173
2026/08/02@01:19:08,28741,28.706798
2026/08/02@01:19:09,28742,28.720532
2026/08/02@01:19:10,28743,28.734264
2026/08/02@01:19:11,28744,28.76173
2026/08/02@01:19:13,28746,28.793774
2026/08/02@01:19:14,28747,28.747998
2026/08/02@01:19:15,28748,28.78004
2026/08/02@01:19:16,28749,28.793774
2026/08/02@01:19:17,28750,28.822768
2026/08/02@01:19:18,28751,28.73579
2026/08/02@01:19:19,28752,28.763256
2026/08/02@01:19:20,28753,28.763256
2026/08/02@01:19:21,28754,28.749524
2026/08/02@01:19:22,28755,28.793774
2026/08/02@01:19:24,28757,28.7769884
2026/08/02@01:19:25,28758,28.7769884
2026/08/02@01:19:26,28759,28.807506
2026/08/02@01:19:27,28760,28.763256
2026/08/02@01:19:28,28761,28.720532
2026/08/02@01:19:29,28762,28.73579
2026/08/02@01:19:30,28763,28.76173
2026/08/02@01:19:31,28764,28.793774
2026/08/02@01:19:32,28765,28.747998
2026/08/02@01:19:33,28766,28.720532
2026/08/02@01:19:35,28768,28.78004
2026/08/02@01:19:36,28769,28.78004
2026/08/02@01:19:37,28770,28.76173
2026/08/02@01:19:38,28771,28.807506
2026/08/02@01:19:39,28772,28.7769884
2026/08/02@01:19:40,28773,28.821242
2026/08/02@01:19:41,28774,28.807506
2026/08/02@01:19:42,28775,28.749524
2026/08/02@01:19:43,28776,28.763256
2026/08/02@01:19:44,28777,28.747998
2026/08/02@01:19:46,28778,28.793774
2026/08/02@01:19:47,28780,28.7769884
2026/08/02@01:19:48,28781,28.790722
2026/08/02@01:19:49,28782,28.78004
2026/08/02@01:19:50,28783,28.807506
2026/08/02@01:19:51,28784,28.749524
2026/08/02@01:19:52,28785,28.76173
2026/08/02@01:19:53,28786,28.703746
2026/08/02@01:19:54,28787,28.763256
2026/08/02@01:19:55,28788,28.747998
2026/08/02@01:19:56,28789,28.78004
2026/08/02@01:19:58,28791,28.76173
2026/08/02@01:19:59,28792,28.734264
2026/08/02@01:20:00,28793,28.793774
2026/08/02@01:20:01,28794,28.763256
2026/08/02@01:20:02,28795,28.76173
2026/08/02@01:20:03,28796,28.804454
2026/08/02@01:20:04,28797,28.749524
2026/08/02@01:20:05,28798,28.790722
2026/08/02@01:20:06,28799,28.734264
2026/08/02@01:20:07,28800,28.793774
2026/08/02@01:20:09,28802,28.76173
2026/08/02@01:20:10,28803,28.78004
2026/08/02@01:20:11,28804,28.76173
2026/08/02@01:20:12,28805,28.744946
2026/08/02@01:20:13,28806,28.7769884
2026/08/02@01:20:14,28807,28.720532
2026/08/02@01:20:15,28808,28.76173
2026/08/02@01:20:16,28809,28.78004
2026/08/02@01:20:17,28810,28.747998
2026/08/02@01:20:18,28811,28.706798
2026/08/02@01:20:20,28813,28.744946
2026/08/02@01:20:21,28814,28.78004
2026/08/02@01:20:22,28815,28.734264
2026/08/02@01:20:23,28816,28.747998
2026/08/02@01:20:24,28817,28.747998
2026/08/02@01:20:25,28818,28.804454
2026/08/02@01:20:26,28819,28.744946
2026/08/02@01:20:27,28820,28.7769884
2026/08/02@01:20:28,28821,28.793774
2026/08/02@01:20:29,28822,28.7769884
2026/08/02@01:20:31,28824,28.734264
2026/08/02@01:20:32,28825,28.804454
2026/08/02@01:20:33,28826,28.7769884
2026/08/02@01:20:34,28827,28.7769884
2026/08/02@01:20:35,28828,28.7769884
2026/08/02@01:20:36,28829,28.775464
2026/08/02@01:20:37,28830,28.78004
2026/08/02@01:20:38,28831,28.804454
2026/08/02@01:20:39,28832,28.7769884
2026/08/02@01:20:40,28833,28.731212
2026/08/02@01:20:42,28835,28.821242
2026/08/02@01:20:43,28836,28.804454
2026/08/02@01:20:44,28837,28.76173
2026/08/02@01:20:45,28838,28.845656
2026/08/02@01:20:46,28839,28.74342
2026/08/02@01:20:47,28840,28.7769884
2026/08/02@01:20:48,28841,28.734264
2026/08/02@01:20:49,28842,28.81819
2026/08/02@01:20:50,28843,28.734264
2026/08/02@01:20:51,28844,28.793774
2026/08/02@01:20:53,28846,28.76173
2026/08/02@01:20:54,28847,28.763256
2026/08/02@01:20:55,28848,28.747998
2026/08/02@01:20:56,28849,28.821242
2026/08/02@01:20:57,28850,28.76173
2026/08/02@01:20:58,28851,28.790722
2026/08/02@01:20:59,28852,28.7769884
2026/08/02@01:21:00,28853,28.807506
2026/08/02@01:21:01,28854,28.731212
2026/08/02@01:21:02,28855,28.744946
2026/08/02@01:21:04,28857,28.758678
2026/08/02@01:21:05,28858,28.763256
2026/08/02@01:21:06,28859,28.804454
2026/08/02@01:21:07,28860,28.790722
2026/08/02@01:21:08,28861,28.790722
2026/08/02@01:21:09,28862,28.7769884
2026/08/02@01:21:10,28863,28.790722
2026/08/02@01:21:11,28864,28.7769884
2026/08/02@01:21:12,28865,28.790722
2026/08/02@01:21:13,28866,28.76173
2026/08/02@01:21:15,28868,28.807506
2026/08/02@01:21:16,28869,28.793774
2026/08/02@01:21:17,28870,28.793774
2026/08/02@01:21:18,28871,28.7769884
2026/08/02@01:21:19,28872,28.831922
2026/08/02@01:21:20,28873,28.7769884
2026/08/02@01:21:21,28874,28.775464
2026/08/02@01:21:22,28875,28.734264
2026/08/02@01:21:23,28876,28.76173
2026/08/02@01:21:24,28877,28.7769884
2026/08/02@01:21:25,28878,28.7769884
2026/08/02@01:21:27,28880,28.804454
2026/08/02@01:21:28,28881,28.793774
2026/08/02@01:21:29,28882,28.7769884
2026/08/02@01:21:30,28883,28.793774
2026/08/02@01:21:31,28884,28.790722
2026/08/02@01:21:32,28885,28.790722
2026/08/02@01:21:33,28886,28.804454
2026/08/02@01:21:34,28887,28.7769884
2026/08/02@01:21:35,28888,28.744946
2026/08/02@01:21:36,28889,28.802928
2026/08/02@01:21:38,28891,28.744946
2026/08/02@01:21:39,28892,28.734264
2026/08/02@01:21:40,28893,28.831922
2026/08/02@01:21:41,28894,28.793774
2026/08/02@01:21:42,28895,28.763256
2026/08/02@01:21:43,28896,28.744946
2026/08/02@01:21:44,28897,28.775464
2026/08/02@01:21:45,28898,28.789196
2026/08/02@01:21:46,28899,28.790722
2026/08/02@01:21:47,28900,28.802928
2026/08/02@01:21:49,28902,28.790722
2026/08/02@01:21:50,28903,28.76173
2026/08/02@01:21:51,28904,28.790722
2026/08/02@01:21:52,28905,28.804454
2026/08/02@01:21:53,28906,28.775464
2026/08/02@01:21:54,28907,28.804454
2026/08/02@01:21:55,28908,28.81819
2026/08/02@01:21:56,28909,28.802928
2026/08/02@01:21:57,28910,28.790722
2026/08/02@01:21:58,28911,28.76173
2026/08/02@01:22:00,28913,28.821242
2026/08/02@01:22:01,28914,28.81819
2026/08/02@01:22:02,28915,28.758678
2026/08/02@01:22:03,28916,28.804454
2026/08/02@01:22:04,28917,28.775464
2026/08/02@01:22:05,28918,28.76173
2026/08/02@01:22:06,28919,28.76173
2026/08/02@01:22:07,28920,28.834974
2026/08/02@01:22:08,28921,28.758678
2026/08/02@01:22:09,28922,28.76173
2026/08/02@01:22:11,28924,28.775464
2026/08/02@01:22:12,28925,28.821242
2026/08/02@01:22:13,28926,28.793774
2026/08/02@01:22:14,28927,28.802928
2026/08/02@01:22:15,28928,28.804454
2026/08/02@01:22:16,28929,28.807506
2026/08/02@01:22:17,28930,28.7769884
2026/08/02@01:22:18,28931,28.802928
2026/08/02@01:22:19,28932,28.845656
2026/08/02@01:22:20,28933,28.804454
2026/08/02@01:22:22,28934,28.81819
2026/08/02@01:22:23,28936,28.790722
2026/08/02@01:22:24,28937,28.793774
2026/08/02@01:22:25,28938,28.81819
2026/08/02@01:22:26,28939,28.804454
2026/08/02@01:22:27,28940,28.802928
2026/08/02@01:22:28,28941,28.744946
2026/08/02@01:22:29,28942,28.758678
2026/08/02@01:22:30,28943,28.802928
2026/08/02@01:22:31,28944,28.81819
2026/08/02@01:22:32,28945,28.790722
2026/08/02@01:22:34,28947,28.790722
2026/08/02@01:22:35,28948,28.81819
2026/08/02@01:22:36,28949,28.790722
2026/08/02@01:22:37,28950,28.804454
2026/08/02@01:22:38,28951,28.86244
2026/08/02@01:22:39,28952,28.845656
2026/08/02@01:22:40,28953,28.804454
2026/08/02@01:22:41,28954,28.790722
2026/08/02@01:22:42,28955,28.804454
2026/08/02@01:22:43,28956,28.81819
2026/08/02@01:22:45,28958,28.790722
2026/08/02@01:22:46,28959,28.7769884
2026/08/02@01:22:47,28960,28.81819
2026/08/02@01:22:48,28961,28.804454
2026/08/02@01:22:49,28962,28.821242
2026/08/02@01:22:50,28963,28.802928
2026/08/02@01:22:51,28964,28.81819
2026/08/02@01:22:52,28965,28.790722
2026/08/02@01:22:53,28966,28.831922
2026/08/02@01:22:54,28967,28.7769884
2026/08/02@01:22:56,28969,28.789196
2026/08/02@01:22:57,28970,28.845656
2026/08/02@01:22:58,28971,28.834974
2026/08/02@01:22:59,28972,28.81819
2026/08/02@01:23:00,28973,28.790722
2026/08/02@01:23:01,28974,28.84413
2026/08/02@01:23:02,28975,28.802928
2026/08/02@01:23:03,28976,28.8761732
2026/08/02@01:23:04,28977,28.831922
2026/08/02@01:23:05,28978,28.821242
2026/08/02@01:23:07,28980,28.775464
2026/08/02@01:23:08,28981,28.845656
2026/08/02@01:23:09,28982,28.845656
2026/08/02@01:23:10,28983,28.831922
2026/08/02@01:23:11,28984,28.834974
2026/08/02@01:23:12,28985,28.831922
2026/08/02@01:23:13,28986,28.804454
2026/08/02@01:23:14,28987,28.790722
2026/08/02@01:23:15,28988,28.81819
2026/08/02@01:23:16,28989,28.81819
2026/08/02@01:23:18,28991,28.802928
2026/08/02@01:23:19,28992,28.790722
2026/08/02@01:23:20,28993,28.758678
2026/08/02@01:23:21,28994,28.790722
2026/08/02@01:23:22,28995,28.804454
2026/08/02@01:23:23,28996,28.790722
2026/08/02@01:23:24,28997,28.802928
2026/08/02@01:23:25,28998,28.816664
2026/08/02@01:23:26,28999,28.802928
2026/08/02@01:23:27,29000,28.81819
2026/08/02@01:23:29,29002,28.831922
2026/08/02@01:23:30,29003,28.799878
2026/08/02@01:23:31,29004,28.81819
2026/08/02@01:23:32,29005,28.775464
2026/08/02@01:23:33,29006,28.802928
2026/08/02@01:23:34,29007,28.790722
2026/08/02@01:23:35,29008,28.81819
2026/08/02@01:23:36,29009,28.775464
2026/08/02@01:23:37,29010,28.789196
2026/08/02@01:23:38,29011,28.802928
2026/08/02@01:23:39,29012,28.790722
2026/08/02@01:23:41,29014,28.834974
2026/08/02@01:23:42,29015,28.802928
2026/08/02@01:23:43,29016,28.81819
2026/08/02@01:23:44,29017,28.81819
2026/08/02@01:23:45,29018,28.831922
2026/08/02@01:23:46,29019,28.831922
2026/08/02@01:23:47,29020,28.790722
2026/08/02@01:23:48,29021,28.802928
2026/08/02@01:23:49,29022,28.831922
2026/08/02@01:23:50,29023,28.790722
2026/08/02@01:23:52,29025,28.789196
2026/08/02@01:23:53,29026,28.845656
2026/08/02@01:23:54,29027,28.804454
2026/08/02@01:23:55,29028,28.834974
2026/08/02@01:23:56,29029,28.790722
2026/08/02@01:23:57,29030,28.816664
2026/08/02@01:23:58,29031,28.81819
2026/08/02@01:23:59,29032,28.772412
2026/08/02@01:24:00,29033,28.804454
2026/08/02@01:24:01,29034,28.802928
2026/08/02@01:24:03,29036,28.831922
2026/08/02@01:24:04,29037,28.816664
2026/08/02@01:24:05,29038,28.845656
2026/08/02@01:24:06,29039,28.816664
2026/08/02@01:24:07,29040,28.816664
2026/08/02@01:24:08,29041,28.816664
2026/08/02@01:24:09,29042,28.813612
2026/08/02@01:24:10,29043,28.816664
2026/08/02@01:24:11,29044,28.81819
2026/08/02@01:24:12,29045,28.775464
2026/08/02@01:24:14,29047,28.816664
2026/08/02@01:24:15,29048,28.789196
2026/08/02@01:24:16,29049,28.816664
2026/08/02@01:24:17,29050,28.816664
2026/08/02@01:24:18,29051,28.802928
2026/08/02@01:24:19,29052,28.84413
2026/08/02@01:24:20,29053,28.845656
2026/08/02@01:24:21,29054,28.831922
2026/08/02@01:24:22,29055,28.845656
2026/08/02@01:24:23,29056,28.845656
2026/08/02@01:24:25,29058,28.834974
2026/08/02@01:24:26,29059,28.816664
2026/08/02@01:24:27,29060,28.845656
2026/08/02@01:24:28,29061,28.831922
2026/08/02@01:24:29,29062,28.84413
2026/08/02@01:24:30,29063,28.816664
2026/08/02@01:24:31,29064,28.81819
2026/08/02@01:24:32,29065,28.84413
2026/08/02@01:24:33,29066,28.831922
2026/08/02@01:24:34,29067,28.789196
2026/08/02@01:24:35,29068,28.873122
2026/08/02@01:24:37,29070,28.790722
2026/08/02@01:24:38,29071,28.84413
2026/08/02@01:24:39,29072,28.790722
2026/08/02@01:24:40,29073,28.799878
2026/08/02@01:24:41,29074,28.831922
2026/08/02@01:24:42,29075,28.789196
2026/08/02@01:24:43,29076,28.859388
2026/08/02@01:24:44,29077,28.816664
2026/08/02@01:24:45,29078,28.831922
2026/08/02@01:24:46,29079,28.789196
2026/08/02@01:24:48,29081,28.831922
2026/08/02@01:24:49,29082,28.816664
2026/08/02@01:24:50,29083,28.789196
2026/08/02@01:24:51,29084,28.831922
2026/08/02@01:24:52,29085,28.845656
2026/08/02@01:24:53,29086,28.845656
2026/08/02@01:24:54,29087,28.802928
2026/08/02@01:24:55,29088,28.802928
2026/08/02@01:24:56,29089,28.802928
2026/08/02@01:24:57,29090,28.802928
2026/08/02@01:24:59,29092,28.84413
2026/08/02@01:25:00,29093,28.816664
2026/08/02@01:25:01,29094,28.816664
2026/08/02@01:25:02,29095,28.816664
2026/08/02@01:25:03,29096,28.831922
2026/08/02@01:25:04,29097,28.799878
2026/08/02@01:25:05,29098,28.84413
2026/08/02@01:25:06,29099,28.86244
2026/08/02@01:25:07,29100,28.790722
2026/08/02@01:25:08,29101,28.816664
2026/08/02@01:25:10,29103,28.845656
2026/08/02@01:25:11,29104,28.816664
2026/08/02@01:25:12,29105,28.831922
2026/08/02@01:25:13,29106,28.799878
2026/08/02@01:25:14,29107,28.799878
2026/08/02@01:25:15,29108,28.775464
2026/08/02@01:25:16,29109,28.84413
2026/08/02@01:25:17,29110,28.84413
2026/08/02@01:25:18,29111,28.831922
2026/08/02@01:25:19,29112,28.802928
2026/08/02@01:25:21,29114,28.84413
2026/08/02@01:25:22,29115,28.816664
2026/08/02@01:25:23,29116,28.831922
2026/08/02@01:25:24,29117,28.830396
2026/08/02@01:25:25,29118,28.859388
2026/08/02@01:25:26,29119,28.799878
2026/08/02@01:25:27,29120,28.84413
2026/08/02@01:25:28,29121,28.799878
2026/08/02@01:25:29,29122,28.831922
2026/08/02@01:25:30,29123,28.831922
2026/08/02@01:25:32,29124,28.84413
2026/08/02@01:25:33,29126,28.873122
2026/08/02@01:25:34,29127,28.889906
2026/08/02@01:25:35,29128,28.831922
2026/08/02@01:25:36,29129,28.802928
2026/08/02@01:25:37,29130,28.845656
2026/08/02@01:25:38,29131,28.845656
2026/08/02@01:25:39,29132,28.859388
2026/08/02@01:25:40,29133,28.859388
2026/08/02@01:25:41,29134,28.831922
2026/08/02@01:25:42,29135,28.831922
2026/08/02@01:25:44,29137,28.831922
2026/08/02@01:25:45,29138,28.799878
2026/08/02@01:25:46,29139,28.84413
2026/08/02@01:25:47,29140,28.845656
2026/08/02@01:25:48,29141,28.873122
2026/08/02@01:25:49,29142,28.775464
2026/08/02@01:25:50,29143,28.831922
2026/08/02@01:25:51,29144,28.84413
2026/08/02@01:25:52,29145,28.873122
2026/08/02@01:25:53,29146,28.845656
2026/08/02@01:25:55,29148,28.84413
2026/08/02@01:25:56,29149,28.831922
2026/08/02@01:25:57,29150,28.845656
2026/08/02@01:25:58,29151,28.84413
2026/08/02@01:25:59,29152,28.813612
2026/08/02@01:26:00,29153,28.857862
2026/08/02@01:26:01,29154,28.84413
2026/08/02@01:26:02,29155,28.799878
2026/08/02@01:26:03,29156,28.831922
2026/08/02@01:26:04,29157,28.84413
2026/08/02@01:26:06,29159,28.873122
2026/08/02@01:26:07,29160,28.789196
2026/08/02@01:26:08,29161,28.816664
2026/08/02@01:26:09,29162,28.84413
2026/08/02@01:26:10,29163,28.831922
2026/08/02@01:26:11,29164,28.84413
2026/08/02@01:26:12,29165,28.84413
2026/08/02@01:26:13,29166,28.873122
2026/08/02@01:26:14,29167,28.889906
2026/08/02@01:26:15,29168,28.84413
2026/08/02@01:26:17,29170,28.873122
2026/08/02@01:26:18,29171,28.845656
2026/08/02@01:26:19,29172,28.8761732
2026/08/02@01:26:20,29173,28.816664
2026/08/02@01:26:21,29174,28.813612
2026/08/02@01:26:22,29175,28.813612
2026/08/02@01:26:23,29176,28.830396
2026/08/02@01:26:24,29177,28.831922
2026/08/02@01:26:25,29178,28.873122
2026/08/02@01:26:26,29179,28.830396
2026/08/02@01:26:28,29180,28.789196
2026/08/02@01:26:29,29182,28.799878
2026/08/02@01:26:30,29183,28.84413
2026/08/02@01:26:31,29184,28.8761732
2026/08/02@01:26:32,29185,28.84413
2026/08/02@01:26:33,29186,28.84413
2026/08/02@01:26:34,29187,28.831922
2026/08/02@01:26:35,29188,28.859388
2026/08/02@01:26:36,29189,28.857862
2026/08/02@01:26:37,29190,28.84413
2026/08/02@01:26:38,29191,28.84413
2026/08/02@01:26:40,29193,28.831922
2026/08/02@01:26:41,29194,28.813612
2026/08/02@01:26:42,29195,28.813612
2026/08/02@01:26:43,29196,28.84413
2026/08/02@01:26:44,29197,28.845656
2026/08/02@01:26:45,29198,28.873122
2026/08/02@01:26:46,29199,28.857862
2026/08/02@01:26:47,29200,28.830396
2026/08/02@01:26:48,29201,28.84413
2026/08/02@01:26:49,29202,28.859388
2026/08/02@01:26:51,29204,28.831922
2026/08/02@01:26:52,29205,28.871596
2026/08/02@01:26:53,29206,28.857862
2026/08/02@01:26:54,29207,28.831922
2026/08/02@01:26:55,29208,28.85481
2026/08/02@01:26:56,29209,28.84413
2026/08/02@01:26:57,29210,28.84413
2026/08/02@01:26:58,29211,28.889906
2026/08/02@01:26:59,29212,28.84413
2026/08/02@01:27:00,29213,28.859388
2026/08/02@01:27:02,29215,28.84413
2026/08/02@01:27:03,29216,28.84413
2026/08/02@01:27:04,29217,28.798352
2026/08/02@01:27:05,29218,28.831922
2026/08/02@01:27:06,29219,28.84413
2026/08/02@01:27:07,29220,28.830396
2026/08/02@01:27:08,29221,28.830396
2026/08/02@01:27:09,29222,28.8761732
2026/08/02@01:27:10,29223,28.859388
2026/08/02@01:27:11,29224,28.859388
2026/08/02@01:27:13,29226,28.886854
2026/08/02@01:27:14,29227,28.831922
2026/08/02@01:27:15,29228,28.886854
2026/08/02@01:27:16,29229,28.813612
2026/08/02@01:27:17,29230,28.873122
2026/08/02@01:27:18,29231,28.857862
2026/08/02@01:27:19,29232,28.816664
2026/08/02@01:27:20,29233,28.84413
2026/08/02@01:27:21,29234,28.813612
2026/08/02@01:27:22,29235,28.871596
2026/08/02@01:27:24,29236,28.845656
2026/08/02@01:27:25,29238,28.886854
2026/08/02@01:27:26,29239,28.830396
2026/08/02@01:27:27,29240,28.831922
2026/08/02@01:27:28,29241,28.84413
2026/08/02@01:27:29,29242,28.857862
2026/08/02@01:27:30,29243,28.84413
2026/08/02@01:27:31,29244,28.84413
2026/08/02@01:27:32,29245,28.84413
2026/08/02@01:27:33,29246,28.873122
2026/08/02@01:27:35,29247,28.871596
2026/08/02@01:27:36,29249,28.841078
2026/08/02@01:27:37,29250,28.889906
2026/08/02@01:27:38,29251,28.857862
2026/08/02@01:27:39,29252,28.798352
2026/08/02@01:27:40,29253,28.830396
2026/08/02@01:27:41,29254,28.873122
2026/08/02@01:27:42,29255,28.900588
2026/08/02@01:27:43,29256,28.873122
2026/08/02@01:27:44,29257,28.871596
2026/08/02@01:27:45,29258,28.873122
2026/08/02@01:27:47,29260,28.813612
2026/08/02@01:27:48,29261,28.857862
2026/08/02@01:27:49,29262,28.84413
2026/08/02@01:27:50,29263,28.91432
2026/08/02@01:27:51,29264,28.841078
2026/08/02@01:27:52,29265,28.857862
2026/08/02@01:27:53,29266,28.84413
2026/08/02@01:27:54,29267,28.84413
2026/08/02@01:27:55,29268,28.857862
2026/08/02@01:27:56,29269,28.830396
2026/08/02@01:27:58,29271,28.857862
2026/08/02@01:27:59,29272,28.857862
2026/08/02@01:28:00,29273,28.873122
2026/08/02@01:28:01,29274,28.871596
2026/08/02@01:28:02,29275,28.857862
2026/08/02@01:28:03,29276,28.871596
2026/08/02@01:28:04,29277,28.813612
2026/08/02@01:28:05,29278,28.827344
2026/08/02@01:28:06,29279,28.873122
2026/08/02@01:28:07,29280,28.886854
2026/08/02@01:28:09,29282,28.871596
2026/08/02@01:28:10,29283,28.885328
2026/08/02@01:28:11,29284,28.857862
2026/08/02@01:28:12,29285,28.857862
2026/08/02@01:28:13,29286,28.841078
2026/08/02@01:28:14,29287,28.830396
2026/08/02@01:28:15,29288,28.841078
2026/08/02@01:28:16,29289,28.886854
2026/08/02@01:28:17,29290,28.841078
2026/08/02@01:28:18,29291,28.857862
2026/08/02@01:28:20,29293,28.831922
2026/08/02@01:28:21,29294,28.873122
2026/08/02@01:28:22,29295,28.871596
2026/08/02@01:28:23,29296,28.873122
2026/08/02@01:28:24,29297,28.85481
2026/08/02@01:28:25,29298,28.857862
2026/08/02@01:28:26,29299,28.84413
2026/08/02@01:28:27,29300,28.857862
2026/08/02@01:28:28,29301,28.868544
2026/08/02@01:28:29,29302,28.841078
2026/08/02@01:28:31,29304,28.928052
2026/08/02@01:28:32,29305,28.841078
2026/08/02@01:28:33,29306,28.886854
2026/08/02@01:28:34,29307,28.84413
2026/08/02@01:28:35,29308,28.931104
2026/08/02@01:28:36,29309,28.885328
2026/08/02@01:28:37,29310,28.827344
2026/08/02@01:28:38,29311,28.885328
2026/08/02@01:28:39,29312,28.889906
2026/08/02@01:28:40,29313,28.886854
2026/08/02@01:28:41,29314,28.886854
2026/08/02@01:28:43,29316,28.857862
2026/08/02@01:28:44,29317,28.899062
2026/08/02@01:28:45,29318,28.841078
2026/08/02@01:28:46,29319,28.857862
2026/08/02@01:28:47,29320,28.871596
2026/08/02@01:28:48,29321,28.886854
2026/08/02@01:28:49,29322,28.857862
2026/08/02@01:28:50,29323,28.871596
2026/08/02@01:28:51,29324,28.886854
2026/08/02@01:28:52,29325,28.899062
2026/08/02@01:28:54,29327,28.886854
2026/08/02@01:28:55,29328,28.91432
2026/08/02@01:28:56,29329,28.885328
2026/08/02@01:28:57,29330,28.857862
