datetime,elapsed_s,uvindex,Elevation_m
2026/08/01@15:01:24,2985,0.29782608,30470.064516129034
2026/08/01@15:01:26,2987,0.15695652,30475.032258064515
2026/08/01@15:01:27,2988,0.10217391,30477.516129032258
2026/08/01@15:01:28,2989,0.36739132,30480.0
2026/08/01@15:01:29,2990,0.36565216,30482.8
2026/08/01@15:01:30,2991,0.27695652,30485.6
2026/08/01@15:01:31,2992,0.31478262,30488.4
2026/08/01@15:01:32,2993,0.40565216,30491.2
2026/08/01@15:01:33,2994,0.27826086,30494.0
2026/08/01@15:01:34,2995,0.085217392,30496.8
2026/08/01@15:01:35,2996,0.34608696,30499.6
2026/08/01@15:01:36,2997,0.46,30502.4
2026/08/01@15:01:37,2998,0.53695652,30505.2
2026/08/01@15:01:39,3000,0.33695652,30510.8
2026/08/01@15:01:40,3001,0.31913042,30513.6
2026/08/01@15:01:41,3002,0.3421739,30516.4
2026/08/01@15:01:42,3003,0.51,30519.2
2026/08/01@15:01:43,3004,0.39782608,30522.0
2026/08/01@15:01:44,3005,0.2826087,30524.8
2026/08/01@15:01:45,3006,0.19652174,30527.6
2026/08/01@15:01:46,3007,0.07478261,30530.4
2026/08/01@15:01:47,3008,0.24652174,30533.2
2026/08/01@15:01:48,3009,0.3873913,30536.0
2026/08/01@15:01:49,3010,0.5486956,30538.8
2026/08/01@15:01:50,3011,0.49608696,30541.6
2026/08/01@15:01:52,3013,0.44652172,30547.2
2026/08/01@15:01:53,3014,0.429565216,30550.0
2026/08/01@15:01:54,3015,0.2704348,30552.8
2026/08/01@15:01:55,3016,0.231304352,30555.6
2026/08/01@15:01:56,3017,0.2426087,30558.4
2026/08/01@15:01:57,3018,0.2821739,30561.2
2026/08/01@15:01:58,3019,0.4152174,30564.0
2026/08/01@15:01:59,3020,0.4673913,30566.58064516129
2026/08/01@15:02:00,3021,0.49,30569.16129032258
2026/08/01@15:02:01,3022,0.35347824,30571.74193548387
2026/08/01@15:02:02,3023,0.2704348,30574.322580645163
2026/08/01@15:02:03,3024,0.1973913,30576.90322580645
2026/08/01@15:02:05,3026,0.063043476,30582.064516129034
2026/08/01@15:02:06,3027,0.07173913,30584.645161290322
2026/08/01@15:02:07,3028,0.199130432,30587.225806451614
2026/08/01@15:02:08,3029,0.27521738,30589.8064516129
2026/08/01@15:02:09,3030,0.38913044,30592.387096774193
2026/08/01@15:02:10,3031,0.53,30594.967741935485
2026/08/01@15:02:11,3032,0.3852174,30597.548387096773
2026/08/01@15:02:12,3033,0.38913044,30600.129032258064
2026/08/01@15:02:13,3034,0.3104348,30602.709677419356
2026/08/01@15:02:14,3035,0.03173913,30605.290322580644
2026/08/01@15:02:15,3036,0.069565216,30607.870967741936
2026/08/01@15:02:16,3037,0.2226087,30610.451612903227
2026/08/01@15:02:18,3039,0.24434782,30615.612903225807
2026/08/01@15:02:19,3040,0.33608696,30618.1935483871
2026/08/01@15:02:20,3041,0.411739136,30620.774193548386
2026/08/01@15:02:21,3042,0.32173914,30623.354838709678
2026/08/01@15:02:22,3043,0.36,30625.935483870966
2026/08/01@15:02:23,3044,0.38434784,30628.516129032258
2026/08/01@15:02:24,3045,0.3047826,30631.09677419355
2026/08/01@15:02:25,3046,0.037391304,30633.677419354837
2026/08/01@15:02:26,3047,0.067826088,30636.25806451613
2026/08/01@15:02:27,3048,0.36086956,30638.83870967742
2026/08/01@15:02:28,3049,0.339565216,30641.41935483871
2026/08/01@15:02:29,3050,0.5895652,30644.0
2026/08/01@15:02:31,3052,0.4726087,30538.516129032258
2026/08/01@15:02:32,3053,0.38782608,30485.774193548386
2026/08/01@15:02:33,3054,0.31608696,30433.032258064515
2026/08/01@15:02:34,3055,0.27652174,30380.290322580644
2026/08/01@15:02:35,3056,0.1226087,30327.548387096773
2026/08/01@15:02:36,3057,0.2378261,30274.8064516129
2026/08/01@15:02:37,3058,0.3252174,30222.064516129034
2026/08/01@15:02:38,3059,0.35304348,30169.322580645163
2026/08/01@15:02:39,3060,0.44391304,30116.58064516129
2026/08/01@15:02:40,3061,0.400869568,30063.83870967742
2026/08/01@15:02:41,3062,0.2773913,30011.09677419355
2026/08/01@15:02:42,3063,0.19173912,29958.354838709678
2026/08/01@15:02:44,3065,0.220869568,29852.870967741936
2026/08/01@15:02:45,3066,0.32347824,29800.129032258064
2026/08/01@15:02:46,3067,0.345217368,29747.387096774193
2026/08/01@15:02:47,3068,0.35652172,29694.645161290322
2026/08/01@15:02:48,3069,0.4778261,29641.90322580645
2026/08/01@15:02:49,3070,0.5304348,29589.16129032258
2026/08/01@15:02:50,3071,0.32826088,29536.41935483871
2026/08/01@15:02:51,3072,0.2552174,29483.677419354837
2026/08/01@15:02:52,3073,0.29217392,29430.93548387097
2026/08/01@15:02:53,3074,0.3026087,29378.1935483871
2026/08/01@15:02:54,3075,0.32826088,29325.451612903227
2026/08/01@15:02:55,3076,0.32956524,29272.709677419356
2026/08/01@15:02:56,3077,0.350434784,29219.967741935485
2026/08/01@15:02:58,3079,0.08782609,29114.483870967742
2026/08/01@15:02:59,3080,0.085217392,29061.74193548387
2026/08/01@15:03:00,3081,0.181304352,29009.0
2026/08/01@15:03:01,3082,0.27304348,28958.933333333334
2026/08/01@15:03:02,3083,0.33173912,28908.866666666665
2026/08/01@15:03:03,3084,0.37695652,28858.8
2026/08/01@15:03:04,3085,0.40434784,28808.733333333334
2026/08/01@15:03:05,3086,0.49,28758.666666666668
2026/08/01@15:03:06,3087,0.43695652,28708.6
2026/08/01@15:03:07,3088,0.32173914,28658.533333333333
2026/08/01@15:03:08,3089,0.12913044,28608.466666666667
2026/08/01@15:03:09,3090,0.074347824,28558.4
2026/08/01@15:03:11,3092,0.069130432,28458.266666666666
2026/08/01@15:03:12,3093,0.15608695,28408.2
2026/08/01@15:03:13,3094,0.3104348,28358.133333333335
2026/08/01@15:03:14,3095,0.41260868,28308.066666666666
2026/08/01@15:03:15,3096,0.59695656,28258.0
2026/08/01@15:03:16,3097,0.37434784,28207.933333333334
2026/08/01@15:03:17,3098,0.35913044,28157.866666666665
2026/08/01@15:03:18,3099,0.53347824,28107.8
2026/08/01@15:03:19,3100,0.30913044,28057.733333333334
2026/08/01@15:03:20,3101,0.3104348,28007.666666666668
2026/08/01@15:03:21,3102,0.20434782,27957.6
2026/08/01@15:03:22,3103,0.18565216,27907.533333333333
2026/08/01@15:03:24,3105,0.17304348,27807.4
2026/08/01@15:03:25,3106,0.07956522,27757.333333333332
2026/08/01@15:03:26,3107,0.1926087,27707.266666666666
2026/08/01@15:03:27,3108,0.32782608,27657.2
2026/08/01@15:03:28,3109,0.38913044,27607.13333333333
2026/08/01@15:03:29,3110,0.46913044,27557.066666666666
2026/08/01@15:03:30,3111,0.36347828,27507.0
2026/08/01@15:03:31,3112,0.30391306,27463.064516129034
2026/08/01@15:03:32,3113,0.16347826,27419.129032258064
2026/08/01@15:03:33,3114,0.11347826,27375.1935483871
2026/08/01@15:03:34,3115,0.066086952,27331.25806451613
2026/08/01@15:03:35,3116,0.15478261,27287.322580645163
2026/08/01@15:03:37,3118,0.16,27199.451612903227
2026/08/01@15:03:38,3119,0.06652174,27155.516129032258
2026/08/01@15:03:39,3120,0.04304348,27111.58064516129
2026/08/01@15:03:40,3121,0.17565218,27067.645161290322
2026/08/01@15:03:41,3122,0.188260868,27023.709677419356
2026/08/01@15:03:42,3123,0.11956522,26979.774193548386
2026/08/01@15:03:43,3124,0.2273913,26935.83870967742
2026/08/01@15:03:44,3125,0.26913044,26891.90322580645
2026/08/01@15:03:45,3126,0.3852174,26847.967741935485
2026/08/01@15:03:46,3127,0.4073913,26804.032258064515
2026/08/01@15:03:47,3128,0.33782608,26760.09677419355
2026/08/01@15:03:48,3129,0.205217392,26716.16129032258
2026/08/01@15:03:50,3131,0.26565218,26628.290322580644
2026/08/01@15:03:51,3132,0.36695652,26584.354838709678
2026/08/01@15:03:52,3133,0.394347816,26540.41935483871
2026/08/01@15:03:53,3134,0.345217368,26496.483870967742
2026/08/01@15:03:54,3135,0.29043478,26452.548387096773
2026/08/01@15:03:55,3136,0.0539130432,26408.612903225807
2026/08/01@15:03:56,3137,0.110434784,26364.677419354837
2026/08/01@15:03:57,3138,0.34304348,26320.74193548387
2026/08/01@15:03:58,3139,0.36043476,26276.8064516129
2026/08/01@15:03:59,3140,0.31826088,26232.870967741936
2026/08/01@15:04:00,3141,0.4773913,26188.93548387097
2026/08/01@15:04:01,3142,0.3404348,26145.0
2026/08/01@15:04:03,3144,0.34869568,26062.266666666666
2026/08/01@15:04:04,3145,0.21608696,26020.9
2026/08/01@15:04:05,3146,0.047826084,25979.533333333333
2026/08/01@15:04:06,3147,0.187391316,25938.166666666668
2026/08/01@15:04:07,3148,0.3026087,25896.8
2026/08/01@15:04:08,3149,0.33086956,25855.433333333334
2026/08/01@15:04:09,3150,0.23956522,25814.066666666666
2026/08/01@15:04:10,3151,0.35347824,25772.7
2026/08/01@15:04:11,3152,0.33130434,25731.333333333332
2026/08/01@15:04:12,3153,0.2747826,25689.966666666667
2026/08/01@15:04:13,3154,0.08478261,25648.6
2026/08/01@15:04:14,3155,0.064347824,25607.233333333334
2026/08/01@15:04:16,3157,0.05826087,25524.5
2026/08/01@15:04:17,3158,0.067826088,25483.133333333335
2026/08/01@15:04:18,3159,0.2747826,25441.766666666666
2026/08/01@15:04:19,3160,0.29782608,25400.4
2026/08/01@15:04:20,3161,0.470434784,25359.033333333333
2026/08/01@15:04:21,3162,0.380434784,25317.666666666668
2026/08/01@15:04:22,3163,0.27,25276.3
2026/08/01@15:04:23,3164,0.008260869,25234.933333333334
2026/08/01@15:04:24,3165,0.211304352,25193.566666666666
2026/08/01@15:04:25,3166,0.28913044,25152.2
2026/08/01@15:04:26,3167,0.35130436,25110.833333333332
2026/08/01@15:04:27,3168,0.36391304,25069.466666666667
2026/08/01@15:04:29,3170,0.3869565,24986.733333333334
2026/08/01@15:04:30,3171,0.27173912,24945.366666666665
2026/08/01@15:04:31,3172,0.03173913,24904.0
2026/08/01@15:04:32,3173,0.1326087,24868.548387096773
2026/08/01@15:04:33,3174,0.06,24833.09677419355
2026/08/01@15:04:34,3175,0.21086956,24797.645161290322
2026/08/01@15:04:35,3176,0.16608696,24762.1935483871
2026/08/01@15:04:36,3177,0.11782609,24726.74193548387
2026/08/01@15:04:37,3178,0.12086956,24691.290322580644
2026/08/01@15:04:38,3179,0.29434782,24655.83870967742
2026/08/01@15:04:39,3180,0.37391304,24620.387096774193
2026/08/01@15:04:40,3181,0.34695652,24584.935483870966
2026/08/01@15:04:41,3182,0.30086956,24549.483870967742
2026/08/01@15:04:43,3184,0.083478264,24478.58064516129
2026/08/01@15:04:44,3185,0.27521738,24443.129032258064
2026/08/01@15:04:45,3186,0.3773913,24407.677419354837
2026/08/01@15:04:46,3187,0.35,24372.225806451614
2026/08/01@15:04:47,3188,0.2747826,24336.774193548386
2026/08/01@15:04:48,3189,0.07956522,24301.322580645163
2026/08/01@15:04:49,3190,0.27391306,24265.870967741936
2026/08/01@15:04:50,3191,0.248260868,24230.41935483871
2026/08/01@15:04:51,3192,0.27304348,24194.967741935485
2026/08/01@15:04:52,3193,0.339565216,24159.516129032258
2026/08/01@15:04:53,3194,0.38913044,24124.06451612903
2026/08/01@15:04:54,3195,0.4347826,24088.612903225807
2026/08/01@15:04:56,3197,0.4147826,24017.709677419356
2026/08/01@15:04:57,3198,0.3573913,23982.25806451613
2026/08/01@15:04:58,3199,0.20565218,23946.8064516129
2026/08/01@15:04:59,3200,0.22043478,23911.354838709678
2026/08/01@15:05:00,3201,0.27347828,23875.90322580645
2026/08/01@15:05:01,3202,0.2595652,23840.451612903227
2026/08/01@15:05:02,3203,0.224347824,23805.0
2026/08/01@15:05:03,3204,0.30565216,23771.16129032258
2026/08/01@15:05:04,3205,0.3778261,23737.322580645163
2026/08/01@15:05:05,3206,0.4078261,23703.483870967742
2026/08/01@15:05:06,3207,0.37869568,23669.645161290322
2026/08/01@15:05:07,3208,0.3947826,23635.8064516129
2026/08/01@15:05:09,3210,0.32608696,23568.129032258064
2026/08/01@15:05:10,3211,0.3421739,23534.290322580644
2026/08/01@15:05:11,3212,0.36913044,23500.451612903227
2026/08/01@15:05:12,3213,0.26347824,23466.612903225807
2026/08/01@15:05:13,3214,0.27391306,23432.774193548386
2026/08/01@15:05:14,3215,0.3973913,23398.93548387097
2026/08/01@15:05:15,3216,0.36043476,23365.09677419355
2026/08/01@15:05:16,3217,0.3873913,23331.25806451613
2026/08/01@15:05:17,3218,0.375217368,23297.41935483871
2026/08/01@15:05:18,3219,0.38391304,23263.58064516129
2026/08/01@15:05:19,3220,0.399565216,23229.74193548387
2026/08/01@15:05:20,3221,0.28565216,23195.90322580645
2026/08/01@15:05:22,3223,0.0,23128.225806451614
2026/08/01@15:05:23,3224,0.05478261,23094.387096774193
2026/08/01@15:05:24,3225,0.059130436,23060.548387096773
2026/08/01@15:05:25,3226,0.047391304,23026.709677419356
2026/08/01@15:05:26,3227,0.2378261,22992.870967741936
2026/08/01@15:05:27,3228,0.31304348,22959.032258064515
2026/08/01@15:05:28,3229,0.3495652,22925.1935483871
2026/08/01@15:05:29,3230,0.3930435,22891.354838709678
2026/08/01@15:05:30,3231,0.428260868,22857.516129032258
2026/08/01@15:05:31,3232,0.4226087,22823.677419354837
2026/08/01@15:05:32,3233,0.36391304,22789.83870967742
2026/08/01@15:05:33,3234,0.3930435,22756.0
2026/08/01@15:05:34,3235,0.4447826,22723.833333333332
2026/08/01@15:05:36,3237,0.41956524,22659.5
2026/08/01@15:05:37,3238,0.4169565,22627.333333333332
2026/08/01@15:05:38,3239,0.3726087,22595.166666666668
2026/08/01@15:05:39,3240,0.47434784,22563.0
2026/08/01@15:05:40,3241,0.38347824,22530.833333333332
2026/08/01@15:05:41,3242,0.496521736,22498.666666666668
2026/08/01@15:05:42,3243,0.51521736,22466.5
2026/08/01@15:05:43,3244,0.29956524,22434.333333333332
2026/08/01@15:05:44,3245,0.3195652,22402.166666666668
2026/08/01@15:05:45,3246,0.32826088,22370.0
2026/08/01@15:05:46,3247,0.3478261,22337.833333333332
2026/08/01@15:05:47,3248,0.38956524,22305.666666666668
2026/08/01@15:05:49,3250,0.31565216,22241.333333333332
2026/08/01@15:05:50,3251,0.1973913,22209.166666666668
2026/08/01@15:05:51,3252,0.054347824,22177.0
2026/08/01@15:05:52,3253,0.1326087,22144.833333333332
2026/08/01@15:05:53,3254,0.29217392,22112.666666666668
2026/08/01@15:05:54,3255,0.3852174,22080.5
2026/08/01@15:05:55,3256,0.49,22048.333333333332
2026/08/01@15:05:56,3257,0.50652176,22016.166666666668
2026/08/01@15:05:57,3258,0.6130435,21984.0
2026/08/01@15:05:58,3259,0.3247826,21951.833333333332
2026/08/01@15:05:59,3260,0.4,21919.666666666668
2026/08/01@15:06:00,3261,0.41130436,21887.5
2026/08/01@15:06:02,3263,0.36565216,21823.166666666668
2026/08/01@15:06:03,3264,0.41260868,21791.0
2026/08/01@15:06:04,3265,0.4395652,21762.548387096773
2026/08/01@15:06:05,3266,0.37173912,21734.09677419355
2026/08/01@15:06:06,3267,0.3421739,21705.645161290322
2026/08/01@15:06:07,3268,0.36391304,21677.1935483871
2026/08/01@15:06:08,3269,0.50652176,21648.74193548387
2026/08/01@15:06:09,3270,0.36869564,21620.290322580644
2026/08/01@15:06:10,3271,0.41,21591.83870967742
2026/08/01@15:06:11,3272,0.37391304,21563.387096774193
2026/08/01@15:06:12,3273,0.39391304,21534.935483870966
2026/08/01@15:06:13,3274,0.38608696,21506.483870967742
2026/08/01@15:06:15,3276,0.26652176,21449.58064516129
2026/08/01@15:06:16,3277,0.21695652,21421.129032258064
2026/08/01@15:06:17,3278,0.32956524,21392.677419354837
2026/08/01@15:06:18,3279,0.2347826,21364.225806451614
2026/08/01@15:06:19,3280,0.211304352,21335.774193548386
2026/08/01@15:06:20,3281,0.24956522,21307.322580645163
2026/08/01@15:06:21,3282,0.060869564,21278.870967741936
2026/08/01@15:06:22,3283,0.12608695,21250.41935483871
2026/08/01@15:06:23,3284,0.23565218,21221.967741935485
2026/08/01@15:06:24,3285,0.16347826,21193.516129032258
2026/08/01@15:06:25,3286,0.2973913,21165.06451612903
2026/08/01@15:06:26,3287,0.25347826,21136.612903225807
2026/08/01@15:06:28,3289,0.23086956,21079.709677419356
2026/08/01@15:06:29,3290,0.25826088,21051.25806451613
2026/08/01@15:06:30,3291,0.30086956,21022.8064516129
2026/08/01@15:06:31,3292,0.29217392,20994.354838709678
2026/08/01@15:06:32,3293,0.20347826,20965.90322580645
2026/08/01@15:06:33,3294,0.2926087,20937.451612903227
2026/08/01@15:06:34,3295,0.25608696,20909.0
2026/08/01@15:06:35,3296,0.23304348,20881.41935483871
2026/08/01@15:06:36,3297,0.22652174,20853.83870967742
2026/08/01@15:06:37,3298,0.3852174,20826.25806451613
2026/08/01@15:06:38,3299,0.31565216,20798.677419354837
2026/08/01@15:06:39,3300,0.33,20771.09677419355
2026/08/01@15:06:41,3302,0.37608696,20715.935483870966
2026/08/01@15:06:42,3303,0.39565218,20688.354838709678
2026/08/01@15:06:43,3304,0.40434784,20660.774193548386
2026/08/01@15:06:44,3305,0.47913044,20633.1935483871
2026/08/01@15:06:45,3306,0.5508696,20605.612903225807
2026/08/01@15:06:46,3307,0.27,20578.032258064515
2026/08/01@15:06:47,3308,0.38782608,20550.451612903227
2026/08/01@15:06:48,3309,0.28608696,20522.870967741936
2026/08/01@15:06:49,3310,0.069130432,20495.290322580644
2026/08/01@15:06:50,3311,0.055652176,20467.709677419356
2026/08/01@15:06:51,3312,0.07347826,20440.129032258064
2026/08/01@15:06:52,3313,0.2926087,20412.548387096773
2026/08/01@15:06:53,3314,0.25347826,20384.967741935485
2026/08/01@15:06:55,3316,0.23913044,20329.8064516129
2026/08/01@15:06:56,3317,0.35217392,20302.225806451614
2026/08/01@15:06:57,3318,0.385652184,20274.645161290322
2026/08/01@15:06:58,3319,0.42,20247.06451612903
2026/08/01@15:06:59,3320,0.33869564,20219.483870967742
2026/08/01@15:07:00,3321,0.406521736,20191.90322580645
2026/08/01@15:07:01,3322,0.51652176,20164.322580645163
2026/08/01@15:07:02,3323,0.3569565,20136.74193548387
2026/08/01@15:07:03,3324,0.3421739,20109.16129032258
2026/08/01@15:07:04,3325,0.38217392,20081.58064516129
2026/08/01@15:07:05,3326,0.27130434,20054.0
2026/08/01@15:07:06,3327,0.053043476,20027.166666666668
2026/08/01@15:07:08,3329,0.13434782,19973.5
2026/08/01@15:07:09,3330,0.076956532,19946.666666666668
2026/08/01@15:07:10,3331,0.040869564,19919.833333333332
2026/08/01@15:07:11,3332,0.21913044,19893.0
2026/08/01@15:07:12,3333,0.31565216,19866.166666666668
2026/08/01@15:07:13,3334,0.30913044,19839.333333333332
2026/08/01@15:07:14,3335,0.3773913,19812.5
2026/08/01@15:07:15,3336,0.388695636,19785.666666666668
2026/08/01@15:07:16,3337,0.41,19758.833333333332
2026/08/01@15:07:17,3338,0.4526087,19732.0
2026/08/01@15:07:18,3339,0.39391304,19705.166666666668
2026/08/01@15:07:19,3340,0.44,19678.333333333332
2026/08/01@15:07:21,3342,0.409130432,19624.666666666668
2026/08/01@15:07:22,3343,0.3869565,19597.833333333332
2026/08/01@15:07:23,3344,0.35347824,19571.0
2026/08/01@15:07:24,3345,0.351739136,19544.166666666668
2026/08/01@15:07:25,3346,0.3552174,19517.333333333332
2026/08/01@15:07:26,3347,0.4226087,19490.5
2026/08/01@15:07:27,3348,0.30130434,19463.666666666668
2026/08/01@15:07:28,3349,0.27173912,19436.833333333332
2026/08/01@15:07:29,3350,0.33782608,19410.0
2026/08/01@15:07:30,3351,0.07826087,19383.166666666668
2026/08/01@15:07:31,3352,0.054347824,19356.333333333332
2026/08/01@15:07:32,3353,0.074347824,19329.5
2026/08/01@15:07:34,3355,0.000434782632,19275.833333333332
2026/08/01@15:07:35,3356,0.0,19249.0
2026/08/01@15:07:36,3357,0.0,19225.09677419355
2026/08/01@15:07:37,3358,0.0,19201.1935483871
2026/08/01@15:07:38,3359,0.08217391,19177.290322580644
2026/08/01@15:07:39,3360,0.094782608,19153.387096774193
2026/08/01@15:07:40,3361,0.15434782,19129.483870967742
2026/08/01@15:07:41,3362,0.0626087,19105.58064516129
2026/08/01@15:07:42,3363,0.15478261,19081.677419354837
2026/08/01@15:07:43,3364,0.07304348,19057.774193548386
2026/08/01@15:07:44,3365,0.067391304,19033.870967741936
2026/08/01@15:07:45,3366,0.231304352,19009.967741935485
2026/08/01@15:07:47,3368,0.20565218,18962.16129032258
2026/08/01@15:07:48,3369,0.20608696,18938.25806451613
2026/08/01@15:07:49,3370,0.17217392,18914.354838709678
2026/08/01@15:07:50,3371,0.28391304,18890.451612903227
2026/08/01@15:07:51,3372,0.25347826,18866.548387096773
2026/08/01@15:07:52,3373,0.29347824,18842.645161290322
2026/08/01@15:07:53,3374,0.31434784,18818.74193548387
2026/08/01@15:07:54,3375,0.2826087,18794.83870967742
2026/08/01@15:07:55,3376,0.2804348,18770.935483870966
2026/08/01@15:07:56,3377,0.2873913,18747.032258064515
2026/08/01@15:07:57,3378,0.2852174,18723.129032258064
2026/08/01@15:07:58,3379,0.29869564,18699.225806451614
2026/08/01@15:08:00,3381,0.11608696,18651.41935483871
2026/08/01@15:08:01,3382,0.026086956,18627.516129032258
2026/08/01@15:08:02,3383,0.047391304,18603.612903225807
2026/08/01@15:08:03,3384,0.15695652,18579.709677419356
2026/08/01@15:08:04,3385,0.205217392,18555.8064516129
2026/08/01@15:08:05,3386,0.28173912,18531.90322580645
2026/08/01@15:08:06,3387,0.26173912,18508.0
2026/08/01@15:08:07,3388,0.3104348,18484.366666666665
2026/08/01@15:08:08,3389,0.3947826,18460.733333333334
2026/08/01@15:08:09,3390,0.4230435,18437.1
2026/08/01@15:08:10,3391,0.4726087,18413.466666666667
2026/08/01@15:08:11,3392,0.36695652,18389.833333333332
2026/08/01@15:08:13,3394,0.3178261,18342.566666666666
2026/08/01@15:08:14,3395,0.36913044,18318.933333333334
2026/08/01@15:08:15,3396,0.36347828,18295.3
2026/08/01@15:08:16,3397,0.33608696,18271.666666666668
2026/08/01@15:08:17,3398,0.33173912,18248.033333333333
2026/08/01@15:08:18,3399,0.36695652,18224.4
2026/08/01@15:08:19,3400,0.3273913,18200.766666666666
2026/08/01@15:08:20,3401,0.35130436,18177.133333333335
2026/08/01@15:08:21,3402,0.41086956,18153.5
2026/08/01@15:08:22,3403,0.35347824,18129.866666666665
2026/08/01@15:08:23,3404,0.36913044,18106.233333333334
