datetime,elapsed_s,gas1
2026/08/01@16:10:09,7111,4.2515624
2026/08/01@16:10:10,7112,4.1810628
2026/08/01@16:10:11,7113,4.1868752
2026/08/01@16:10:12,7114,4.0428752
2026/08/01@16:10:14,7116,4.0873128
2026/08/01@16:10:15,7117,4.1088752
2026/08/01@16:10:16,7118,4.0479376
2026/08/01@16:10:17,7119,4.1889376
2026/08/01@16:10:18,7120,4.1748752
2026/08/01@16:10:19,7121,3.87843768
2026/08/01@16:10:20,7122,4.32075
2026/08/01@16:10:21,7123,4.0374376
2026/08/01@16:10:22,7124,4.1148752
2026/08/01@16:10:23,7125,4.1885624
2026/08/01@16:10:24,7126,4.1821876
2026/08/01@16:10:25,7127,4.1705628
2026/08/01@16:10:27,7129,4.0548752
2026/08/01@16:10:28,7130,4.0957504
2026/08/01@16:10:29,7131,3.9388128
2026/08/01@16:10:30,7132,4.11825
2026/08/01@16:10:31,7133,4.02225
2026/08/01@16:10:32,7134,4.0627504
2026/08/01@16:10:33,7135,3.9706878
2026/08/01@16:10:34,7136,3.785625
2026/08/01@16:10:35,7137,4.326188
2026/08/01@16:10:36,7138,4.1467504
2026/08/01@16:10:37,7139,4.144875
2026/08/01@16:10:38,7140,4.0316252
2026/08/01@16:10:40,7142,4.170375
2026/08/01@16:10:41,7143,3.919313
2026/08/01@16:10:42,7144,4.164
2026/08/01@16:10:43,7145,3.7805624
2026/08/01@16:10:44,7146,4.0689372
2026/08/01@16:10:45,7147,3.4955628
2026/08/01@16:10:46,7148,4.0389376
2026/08/01@16:10:47,7149,3.9690004
2026/08/01@16:10:48,7150,3.99075
2026/08/01@16:10:49,7151,4.034813
2026/08/01@16:10:50,7152,3.8321252
2026/08/01@16:10:51,7153,4.0151252
2026/08/01@16:10:53,7155,4.038375
2026/08/01@16:10:54,7156,3.124125
2026/08/01@16:10:55,7157,4.0460624
2026/08/01@16:10:56,7158,4.057875
2026/08/01@16:10:57,7159,4.060875
2026/08/01@16:10:58,7160,4.0665
2026/08/01@16:10:59,7161,4.063125
2026/08/01@16:11:00,7162,4.0629376
2026/08/01@16:11:01,7163,4.059
2026/08/01@16:11:02,7164,4.0515004
2026/08/01@16:11:03,7165,3.859688
2026/08/01@16:11:05,7167,3.9093752
2026/08/01@16:11:06,7168,3.960938
2026/08/01@16:11:07,7169,3.9901876
2026/08/01@16:11:08,7170,3.9789376
2026/08/01@16:11:09,7171,3.97556268
2026/08/01@16:11:10,7172,2.9115002
2026/08/01@16:11:11,7173,3.928875
2026/08/01@16:11:12,7174,2.7455626
2026/08/01@16:11:13,7175,4.023375
2026/08/01@16:11:14,7176,3.95625032
2026/08/01@16:11:15,7177,3.49631268
2026/08/01@16:11:16,7178,3.95475
2026/08/01@16:11:18,7180,3.89587552
2026/08/01@16:11:19,7181,3.7558126
2026/08/01@16:11:20,7182,2.7504378
2026/08/01@16:11:21,7183,3.6163124
2026/08/01@16:11:22,7184,4.1420628
2026/08/01@16:11:23,7185,4.1415004
2026/08/01@16:11:24,7186,4.086375
2026/08/01@16:11:25,7187,4.07775
2026/08/01@16:11:26,7188,4.1467504
2026/08/01@16:11:27,7189,3.7254376
2026/08/01@16:11:28,7190,3.8739376
2026/08/01@16:11:29,7191,4.1883756
2026/08/01@16:11:31,7193,4.176375
2026/08/01@16:11:32,7194,4.0100628
2026/08/01@16:11:33,7195,4.1769376
2026/08/01@16:11:34,7196,4.1625004
2026/08/01@16:11:35,7197,4.1625004
2026/08/01@16:11:36,7198,4.162875
2026/08/01@16:11:37,7199,4.1610004
2026/08/01@16:11:38,7200,4.1574372
2026/08/01@16:11:39,7201,4.1535
2026/08/01@16:11:40,7202,4.146375
2026/08/01@16:11:41,7203,4.137
2026/08/01@16:11:42,7204,4.1240624
2026/08/01@16:11:44,7206,4.111875
2026/08/01@16:11:45,7207,3.9886876
2026/08/01@16:11:46,7208,3.8645624
2026/08/01@16:11:47,7209,3.9723752
2026/08/01@16:11:48,7210,4.150125
2026/08/01@16:11:49,7211,4.149563
2026/08/01@16:11:50,7212,2.7601876
2026/08/01@16:11:51,7213,4.168875
2026/08/01@16:11:52,7214,4.180313
2026/08/01@16:11:53,7215,4.1208752
2026/08/01@16:11:54,7216,4.034625
2026/08/01@16:11:56,7217,4.0591876
2026/08/01@16:11:57,7219,4.076438
2026/08/01@16:11:58,7220,3.943875
2026/08/01@16:11:59,7221,4.1143128
2026/08/01@16:12:00,7222,4.1690624
2026/08/01@16:12:01,7223,4.181813
2026/08/01@16:12:02,7224,4.205813
2026/08/01@16:12:03,7225,4.1865
2026/08/01@16:12:04,7226,4.1638124
2026/08/01@16:12:05,7227,4.177313
2026/08/01@16:12:06,7228,4.1728124
2026/08/01@16:12:07,7229,4.1610004
2026/08/01@16:12:09,7231,4.1206876
2026/08/01@16:12:10,7232,4.0884376
2026/08/01@16:12:11,7233,4.0601252
2026/08/01@16:12:12,7234,4.0736256
2026/08/01@16:12:13,7235,4.0706252
2026/08/01@16:12:14,7236,4.0488752
2026/08/01@16:12:15,7237,3.7029376
2026/08/01@16:12:16,7238,3.9935628
2026/08/01@16:12:17,7239,4.022625
2026/08/01@16:12:18,7240,4.0095
2026/08/01@16:12:19,7241,4.1728124
2026/08/01@16:12:20,7242,4.200563
2026/08/01@16:12:22,7244,4.179375
2026/08/01@16:12:23,7245,4.200563
2026/08/01@16:12:24,7246,4.212375
2026/08/01@16:12:25,7247,4.2213756
2026/08/01@16:12:26,7248,4.2243752
2026/08/01@16:12:27,7249,4.222875
2026/08/01@16:12:28,7250,4.2001876
2026/08/01@16:12:29,7251,3.99825032
2026/08/01@16:12:30,7252,2.7480002
2026/08/01@16:12:31,7253,4.0428752
2026/08/01@16:12:32,7254,3.73218784
2026/08/01@16:12:33,7255,3.845625
2026/08/01@16:12:35,7257,2.7455626
2026/08/01@16:12:36,7258,3.2150626
2026/08/01@16:12:37,7259,2.7525
2026/08/01@16:12:38,7260,4.1698128
2026/08/01@16:12:39,7261,4.232438
2026/08/01@16:12:40,7262,4.1816252
2026/08/01@16:12:41,7263,4.089
2026/08/01@16:12:42,7264,4.0846876
2026/08/01@16:12:43,7265,4.030125
2026/08/01@16:12:44,7266,4.0685624
2026/08/01@16:12:45,7267,4.148438
2026/08/01@16:12:47,7268,4.207688
2026/08/01@16:12:48,7270,4.184625
2026/08/01@16:12:49,7271,4.284563
2026/08/01@16:12:50,7272,4.2345004
2026/08/01@16:12:51,7273,4.2046876
2026/08/01@16:12:52,7274,4.2555004
2026/08/01@16:12:53,7275,4.2114376
2026/08/01@16:12:54,7276,4.2397504
2026/08/01@16:12:55,7277,4.244625
2026/08/01@16:12:56,7278,4.2292504
2026/08/01@16:12:57,7279,4.22775
2026/08/01@16:12:58,7280,4.2416252
2026/08/01@16:13:00,7282,4.2403124
2026/08/01@16:13:01,7283,4.234125
2026/08/01@16:13:02,7284,4.1478752
2026/08/01@16:13:03,7285,4.174688
2026/08/01@16:13:04,7286,4.1876252
2026/08/01@16:13:05,7287,4.208438
2026/08/01@16:13:06,7288,4.2144376
2026/08/01@16:13:07,7289,4.2142508
2026/08/01@16:13:08,7290,4.0788756
2026/08/01@16:13:09,7291,4.2193128
2026/08/01@16:13:10,7292,4.2316876
2026/08/01@16:13:11,7293,4.229438
2026/08/01@16:13:13,7295,4.2290624
2026/08/01@16:13:14,7296,4.223625
2026/08/01@16:13:15,7297,4.1986876
2026/08/01@16:13:16,7298,4.1863128
2026/08/01@16:13:17,7299,4.195688
2026/08/01@16:13:18,7300,4.1776876
2026/08/01@16:13:19,7301,4.14825
2026/08/01@16:13:20,7302,4.130438
2026/08/01@16:13:21,7303,4.026
2026/08/01@16:13:22,7304,2.7461252
2026/08/01@16:13:23,7305,4.0899376
2026/08/01@16:13:24,7306,4.09275
2026/08/01@16:13:26,7308,2.7508126
2026/08/01@16:13:27,7309,3.5926876
2026/08/01@16:13:28,7310,4.047188
2026/08/01@16:13:29,7311,3.5531252
2026/08/01@16:13:30,7312,4.008938
2026/08/01@16:13:31,7313,4.0548752
2026/08/01@16:13:32,7314,4.134
2026/08/01@16:13:33,7315,4.1371876
2026/08/01@16:13:34,7316,4.1313752
2026/08/01@16:13:35,7317,4.130438
2026/08/01@16:13:36,7318,4.1295
2026/08/01@16:13:37,7319,4.129125
2026/08/01@16:13:39,7321,4.126875
2026/08/01@16:13:40,7322,3.8450628
2026/08/01@16:13:41,7323,3.8336252
2026/08/01@16:13:42,7324,3.9549374
2026/08/01@16:13:43,7325,3.9200628
2026/08/01@16:13:44,7326,3.931688
2026/08/01@16:13:45,7327,3.9326252
2026/08/01@16:13:46,7328,3.94781236
2026/08/01@16:13:47,7329,3.94743768
2026/08/01@16:13:48,7330,3.8913752
2026/08/01@16:13:49,7331,3.9427504
2026/08/01@16:13:50,7332,3.929625
2026/08/01@16:13:52,7334,3.899625
2026/08/01@16:13:53,7335,3.8681252
2026/08/01@16:13:54,7336,4.206938
2026/08/01@16:13:55,7337,4.200563
2026/08/01@16:13:56,7338,4.204875
2026/08/01@16:13:57,7339,4.1940004
2026/08/01@16:13:58,7340,4.17
2026/08/01@16:13:59,7341,4.168875
2026/08/01@16:14:00,7342,4.1540628
2026/08/01@16:14:01,7343,3.98475
2026/08/01@16:14:02,7344,3.867
2026/08/01@16:14:04,7345,3.979313
2026/08/01@16:14:05,7347,3.9646876
2026/08/01@16:14:06,7348,3.90075016
2026/08/01@16:14:07,7349,3.99450016
2026/08/01@16:14:08,7350,3.997688
2026/08/01@16:14:09,7351,4.111313
2026/08/01@16:14:10,7352,4.126875
2026/08/01@16:14:11,7353,4.1090628
2026/08/01@16:14:12,7354,4.0706252
2026/08/01@16:14:13,7355,4.0582504
2026/08/01@16:14:14,7356,4.0636872
2026/08/01@16:14:15,7357,4.005
2026/08/01@16:14:17,7359,4.1460004
2026/08/01@16:14:18,7360,4.1621256
2026/08/01@16:14:19,7361,4.160813
2026/08/01@16:14:20,7362,4.1625004
2026/08/01@16:14:21,7363,4.1424376
2026/08/01@16:14:22,7364,4.2200628
2026/08/01@16:14:23,7365,4.212938
2026/08/01@16:14:24,7366,4.201875
2026/08/01@16:14:25,7367,4.1975628
2026/08/01@16:14:26,7368,4.1940004
2026/08/01@16:14:27,7369,4.0063124
2026/08/01@16:14:28,7370,4.133063
2026/08/01@16:14:30,7372,4.1214376
2026/08/01@16:14:31,7373,4.066875
2026/08/01@16:14:32,7374,4.082813
2026/08/01@16:14:33,7375,3.981938
2026/08/01@16:14:34,7376,3.88612532
2026/08/01@16:14:35,7377,3.651938
2026/08/01@16:14:36,7378,3.9723752
2026/08/01@16:14:37,7379,4.0470004
2026/08/01@16:14:38,7380,4.13175
2026/08/01@16:14:39,7381,4.13175
2026/08/01@16:14:40,7382,4.1150628
2026/08/01@16:14:41,7383,4.1360624
2026/08/01@16:14:43,7385,4.126875
2026/08/01@16:14:44,7386,4.1152508
2026/08/01@16:14:45,7387,4.116563
2026/08/01@16:14:46,7388,4.122
2026/08/01@16:14:47,7389,4.1205008
2026/08/01@16:14:48,7390,4.113938
2026/08/01@16:14:49,7391,4.113
2026/08/01@16:14:50,7392,4.112625
2026/08/01@16:14:51,7393,4.1017504
2026/08/01@16:14:52,7394,4.1109376
2026/08/01@16:14:53,7395,4.1071876
2026/08/01@16:14:55,7396,4.0725
2026/08/01@16:14:56,7398,4.0708128
2026/08/01@16:14:57,7399,3.8296876
2026/08/01@16:14:58,7400,4.0672504
2026/08/01@16:14:59,7401,4.078313
2026/08/01@16:15:00,7402,4.0786876
2026/08/01@16:15:01,7403,4.072875
2026/08/01@16:15:02,7404,4.06125
2026/08/01@16:15:03,7405,4.0258124
2026/08/01@16:15:04,7406,4.0335
2026/08/01@16:15:05,7407,4.008375
2026/08/01@16:15:06,7408,3.790875
2026/08/01@16:15:08,7410,3.69956268
2026/08/01@16:15:09,7411,4.1053124
2026/08/01@16:15:10,7412,4.2504376
2026/08/01@16:15:11,7413,4.2770624
2026/08/01@16:15:12,7414,4.331813
2026/08/01@16:15:13,7415,4.3374376
2026/08/01@16:15:14,7416,4.3479376
2026/08/01@16:15:15,7417,4.3511252
2026/08/01@16:15:16,7418,4.3710004
2026/08/01@16:15:17,7419,4.3749376
2026/08/01@16:15:18,7420,4.3785
2026/08/01@16:15:19,7421,4.382625
2026/08/01@16:15:21,7423,4.389938
2026/08/01@16:15:22,7424,4.3905
2026/08/01@16:15:23,7425,4.326375
2026/08/01@16:15:24,7426,4.3164376
2026/08/01@16:15:25,7427,4.317938
2026/08/01@16:15:26,7428,4.3155004
2026/08/01@16:15:27,7429,4.312125
2026/08/01@16:15:28,7430,4.305938
2026/08/01@16:15:29,7431,4.295438
2026/08/01@16:15:30,7432,4.2416252
2026/08/01@16:15:31,7433,4.192688
2026/08/01@16:15:32,7434,4.2418128
2026/08/01@16:15:34,7436,4.2187504
2026/08/01@16:15:35,7437,4.1673756
2026/08/01@16:15:36,7438,4.1379376
2026/08/01@16:15:37,7439,4.0535628
2026/08/01@16:15:38,7440,4.269188
2026/08/01@16:15:39,7441,4.1975628
2026/08/01@16:15:40,7442,4.217063
2026/08/01@16:15:41,7443,4.180875
2026/08/01@16:15:42,7444,4.17075
2026/08/01@16:15:43,7445,3.9971252
2026/08/01@16:15:44,7446,3.9915
2026/08/01@16:15:45,7447,4.0535628
2026/08/01@16:15:47,7449,4.0464376
2026/08/01@16:15:48,7450,4.069125
2026/08/01@16:15:49,7451,4.0734376
2026/08/01@16:15:50,7452,4.0706252
2026/08/01@16:15:51,7453,4.067813
2026/08/01@16:15:52,7454,4.1096252
2026/08/01@16:15:53,7455,4.1206876
2026/08/01@16:15:54,7456,4.127813
2026/08/01@16:15:55,7457,4.1156252
2026/08/01@16:15:56,7458,4.1263128
2026/08/01@16:15:57,7459,4.112625
2026/08/01@16:15:58,7460,4.1109376
2026/08/01@16:16:00,7462,4.02975
2026/08/01@16:16:01,7463,3.8986878
2026/08/01@16:16:02,7464,4.2001876
2026/08/01@16:16:03,7465,4.1823752
2026/08/01@16:16:04,7466,4.1705628
2026/08/01@16:16:05,7467,4.113375
2026/08/01@16:16:06,7468,4.1381252
2026/08/01@16:16:07,7469,4.1555624
2026/08/01@16:16:08,7470,4.1248124
2026/08/01@16:16:09,7471,4.148813
2026/08/01@16:16:10,7472,4.1158124
2026/08/01@16:16:11,7473,4.0561876
2026/08/01@16:16:13,7475,4.076625
2026/08/01@16:16:14,7476,4.143938
2026/08/01@16:16:15,7477,4.118625
2026/08/01@16:16:16,7478,4.137
2026/08/01@16:16:17,7479,4.1310004
2026/08/01@16:16:18,7480,4.0755004
2026/08/01@16:16:19,7481,4.00425
2026/08/01@16:16:20,7482,2.7450002
2026/08/01@16:16:21,7483,4.2337504
2026/08/01@16:16:22,7484,4.0946256
2026/08/01@16:16:23,7485,4.0933128
2026/08/01@16:16:25,7487,4.1002504
2026/08/01@16:16:26,7488,4.1011876
2026/08/01@16:16:27,7489,4.096875
2026/08/01@16:16:28,7490,4.0912504
2026/08/01@16:16:29,7491,4.0786876
2026/08/01@16:16:30,7492,4.0580624
2026/08/01@16:16:31,7493,3.89062536
2026/08/01@16:16:32,7494,3.94293784
2026/08/01@16:16:33,7495,4.063125
2026/08/01@16:16:34,7496,4.023563
2026/08/01@16:16:35,7497,4.011
2026/08/01@16:16:36,7498,4.01625
2026/08/01@16:16:38,7500,3.7248752
2026/08/01@16:16:39,7501,4.047375
2026/08/01@16:16:40,7502,4.0515004
2026/08/01@16:16:41,7503,4.0368752
2026/08/01@16:16:42,7504,4.0408124
2026/08/01@16:16:43,7505,3.8975624
2026/08/01@16:16:44,7506,3.77643768
2026/08/01@16:16:45,7507,3.84318768
2026/08/01@16:16:46,7508,3.9043128
2026/08/01@16:16:47,7509,3.9706878
2026/08/01@16:16:48,7510,3.928875
2026/08/01@16:16:49,7511,3.720375
2026/08/01@16:16:51,7513,3.9485628
2026/08/01@16:16:52,7514,4.171313
2026/08/01@16:16:53,7515,3.996375
2026/08/01@16:16:54,7516,3.95625032
2026/08/01@16:16:55,7517,3.845625
2026/08/01@16:16:56,7518,4.0620004
2026/08/01@16:16:57,7519,4.0494376
2026/08/01@16:16:58,7520,4.124625
2026/08/01@16:16:59,7521,2.7444376
2026/08/01@16:17:00,7522,3.6946878
2026/08/01@16:17:01,7523,3.90562532
2026/08/01@16:17:02,7524,4.042125
2026/08/01@16:17:04,7526,4.0582504
2026/08/01@16:17:05,7527,4.020938
2026/08/01@16:17:06,7528,3.9898128
2026/08/01@16:17:07,7529,3.9853128
2026/08/01@16:17:08,7530,3.98568768
2026/08/01@16:17:09,7531,4.019063
2026/08/01@16:17:10,7532,3.97575
2026/08/01@16:17:11,7533,3.99525032
2026/08/01@16:17:12,7534,3.2775002
2026/08/01@16:17:13,7535,4.0025624
2026/08/01@16:17:14,7536,4.0674376
2026/08/01@16:17:16,7538,3.7725
2026/08/01@16:17:17,7539,3.95456268
2026/08/01@16:17:18,7540,4.374
2026/08/01@16:17:19,7541,4.39425
2026/08/01@16:17:20,7542,4.397625
2026/08/01@16:17:21,7543,4.401188
2026/08/01@16:17:22,7544,4.4008124
2026/08/01@16:17:23,7545,4.399313
2026/08/01@16:17:24,7546,4.3987504
2026/08/01@16:17:25,7547,4.397813
2026/08/01@16:17:26,7548,4.3953752
2026/08/01@16:17:27,7549,4.3912508
2026/08/01@16:17:29,7551,4.3863752
2026/08/01@16:17:30,7552,4.378688
2026/08/01@16:17:31,7553,4.372688
2026/08/01@16:17:32,7554,4.3672504
2026/08/01@16:17:33,7555,4.3601256
2026/08/01@16:17:34,7556,4.335
2026/08/01@16:17:35,7557,4.3269376
2026/08/01@16:17:36,7558,4.320938
2026/08/01@16:17:37,7559,4.3155004
2026/08/01@16:17:38,7560,4.3291876
2026/08/01@16:17:39,7561,4.3235624
2026/08/01@16:17:40,7562,4.3130628
2026/08/01@16:17:42,7564,3.8883752
2026/08/01@16:17:43,7565,4.083563
2026/08/01@16:17:44,7566,3.816375
2026/08/01@16:17:45,7567,3.8103752
2026/08/01@16:17:46,7568,4.0991252
2026/08/01@16:17:47,7569,4.0530004
2026/08/01@16:17:48,7570,4.0655628
2026/08/01@16:17:49,7571,3.7921876
2026/08/01@16:17:50,7572,4.1782504
2026/08/01@16:17:51,7573,4.203188
2026/08/01@16:17:52,7574,4.208438
2026/08/01@16:17:53,7575,4.1248124
2026/08/01@16:17:55,7577,4.0149376
2026/08/01@16:17:56,7578,4.101938
2026/08/01@16:17:57,7579,3.954375
2026/08/01@16:17:58,7580,3.92550032
2026/08/01@16:17:59,7581,4.014
2026/08/01@16:18:00,7582,3.991125
2026/08/01@16:18:01,7583,4.0468124
2026/08/01@16:18:02,7584,4.04925
2026/08/01@16:18:03,7585,4.0515004
2026/08/01@16:18:04,7586,4.041375
2026/08/01@16:18:05,7587,3.8986878
2026/08/01@16:18:06,7588,3.62418736
2026/08/01@16:18:08,7590,3.96150032
2026/08/01@16:18:09,7591,3.93693784
2026/08/01@16:18:10,7592,3.92850016
2026/08/01@16:18:11,7593,3.9163128
2026/08/01@16:18:12,7594,3.93206268
2026/08/01@16:18:13,7595,3.92643768
2026/08/01@16:18:14,7596,3.89906268
2026/08/01@16:18:15,7597,3.885563
2026/08/01@16:18:16,7598,3.789938
2026/08/01@16:18:17,7599,3.7861876
2026/08/01@16:18:18,7600,3.7381876
2026/08/01@16:18:20,7602,3.72806268
2026/08/01@16:18:21,7603,3.888
2026/08/01@16:18:22,7604,3.789
2026/08/01@16:18:23,7605,4.3811256
2026/08/01@16:18:24,7606,4.3018128
2026/08/01@16:18:25,7607,4.301438
2026/08/01@16:18:26,7608,4.2971252
2026/08/01@16:18:27,7609,4.3005
2026/08/01@16:18:28,7610,4.2935624
2026/08/01@16:18:29,7611,4.2858752
2026/08/01@16:18:30,7612,4.281
2026/08/01@16:18:31,7613,4.237875
2026/08/01@16:18:33,7615,4.2414376
2026/08/01@16:18:34,7616,4.2397504
2026/08/01@16:18:35,7617,4.221
2026/08/01@16:18:36,7618,4.2114376
2026/08/01@16:18:37,7619,3.775125
2026/08/01@16:18:38,7620,3.929813
2026/08/01@16:18:39,7621,3.9620626
2026/08/01@16:18:40,7622,4.119188
2026/08/01@16:18:41,7623,4.186125
2026/08/01@16:18:42,7624,4.1988752
2026/08/01@16:18:43,7625,4.201125
2026/08/01@16:18:44,7626,2.747625
2026/08/01@16:18:46,7628,3.94331268
2026/08/01@16:18:47,7629,3.7805624
2026/08/01@16:18:48,7630,3.99243768
2026/08/01@16:18:49,7631,3.966
2026/08/01@16:18:50,7632,3.92175
2026/08/01@16:18:51,7633,4.2361876
2026/08/01@16:18:52,7634,4.3083752
2026/08/01@16:18:53,7635,4.310063
2026/08/01@16:18:54,7636,4.3156876
2026/08/01@16:18:55,7637,4.3141876
2026/08/01@16:18:56,7638,4.3115624
2026/08/01@16:18:57,7639,4.0755004
2026/08/01@16:18:59,7641,4.3033124
2026/08/01@16:19:00,7642,4.2984376
2026/08/01@16:19:01,7643,4.284938
2026/08/01@16:19:02,7644,4.2785624
2026/08/01@16:19:03,7645,4.270125
2026/08/01@16:19:04,7646,4.258875
2026/08/01@16:19:05,7647,4.050188
2026/08/01@16:19:06,7648,4.169438
2026/08/01@16:19:07,7649,4.1460004
2026/08/01@16:19:08,7650,4.102875
2026/08/01@16:19:09,7651,4.1981252
2026/08/01@16:19:11,7652,4.118625
2026/08/01@16:19:12,7654,3.6811876
2026/08/01@16:19:13,7655,3.6639376
2026/08/01@16:19:14,7656,3.6720004
2026/08/01@16:19:15,7657,3.6691876
2026/08/01@16:19:16,7658,3.4526252
2026/08/01@16:19:17,7659,4.2253128
2026/08/01@16:19:18,7660,4.268438
2026/08/01@16:19:19,7661,4.267688
2026/08/01@16:19:20,7662,4.328625
2026/08/01@16:19:21,7663,4.367813
2026/08/01@16:19:22,7664,4.3531876
2026/08/01@16:19:24,7666,4.320563
2026/08/01@16:19:25,7667,4.1655
2026/08/01@16:19:26,7668,4.356188
2026/08/01@16:19:27,7669,4.333125
2026/08/01@16:19:28,7670,4.3254376
2026/08/01@16:19:29,7671,4.294313
2026/08/01@16:19:30,7672,4.2926252
2026/08/01@16:19:31,7673,4.1445004
2026/08/01@16:19:32,7674,4.0213128
2026/08/01@16:19:33,7675,4.10475
2026/08/01@16:19:34,7676,3.72806268
2026/08/01@16:19:35,7677,3.918375
2026/08/01@16:19:37,7679,3.8244376
2026/08/01@16:19:38,7680,4.0618124
2026/08/01@16:19:39,7681,3.880313
2026/08/01@16:19:40,7682,2.7474376
2026/08/01@16:19:41,7683,4.024125
2026/08/01@16:19:42,7684,4.0312504
2026/08/01@16:19:43,7685,4.0372504
2026/08/01@16:19:44,7686,4.0269376
2026/08/01@16:19:45,7687,3.9558754
2026/08/01@16:19:46,7688,3.9455628
2026/08/01@16:19:47,7689,3.982875
2026/08/01@16:19:48,7690,3.93656268
2026/08/01@16:19:50,7692,4.023563
2026/08/01@16:19:51,7693,3.4111876
2026/08/01@16:19:52,7694,3.939375
2026/08/01@16:19:53,7695,4.055063
2026/08/01@16:19:54,7696,4.02525
2026/08/01@16:19:55,7697,3.97106268
2026/08/01@16:19:56,7698,4.0320004
2026/08/01@16:19:57,7699,4.0250624
2026/08/01@16:19:58,7700,3.8244376
2026/08/01@16:19:59,7701,3.8353128
2026/08/01@16:20:00,7702,3.6324376
2026/08/01@16:20:01,7703,4.2166876
2026/08/01@16:20:03,7705,4.2230624
2026/08/01@16:20:04,7706,4.206563
2026/08/01@16:20:05,7707,4.2015
2026/08/01@16:20:06,7708,4.1724376
2026/08/01@16:20:07,7709,3.76312536
2026/08/01@16:20:08,7710,3.79575016
2026/08/01@16:20:09,7711,3.8928752
2026/08/01@16:20:10,7712,3.9560628
2026/08/01@16:20:11,7713,3.9553128
2026/08/01@16:20:12,7714,3.9495
2026/08/01@16:20:13,7715,4.2300004
2026/08/01@16:20:15,7716,4.2496876
2026/08/01@16:20:16,7718,4.264875
2026/08/01@16:20:17,7719,4.277625
2026/08/01@16:20:18,7720,4.287
2026/08/01@16:20:19,7721,4.302188
2026/08/01@16:20:20,7722,4.2915
2026/08/01@16:20:21,7723,4.168125
2026/08/01@16:20:22,7724,3.914063
2026/08/01@16:20:23,7725,3.8857504
2026/08/01@16:20:24,7726,4.255125
2026/08/01@16:20:25,7727,4.3554376
2026/08/01@16:20:26,7728,4.41075
2026/08/01@16:20:27,7729,4.2858752
2026/08/01@16:20:29,7731,4.1797504
2026/08/01@16:20:30,7732,4.2506256
2026/08/01@16:20:31,7733,4.310813
2026/08/01@16:20:32,7734,4.2613124
2026/08/01@16:20:33,7735,4.25775
2026/08/01@16:20:34,7736,4.2249376
2026/08/01@16:20:35,7737,4.1368128
2026/08/01@16:20:36,7738,4.2465
2026/08/01@16:20:37,7739,4.2583128
2026/08/01@16:20:38,7740,4.251375
2026/08/01@16:20:39,7741,4.2240004
2026/08/01@16:20:41,7743,4.2043124
2026/08/01@16:20:42,7744,4.211625
2026/08/01@16:20:43,7745,4.0106252
2026/08/01@16:20:44,7746,4.0591876
2026/08/01@16:20:45,7747,4.1090628
2026/08/01@16:20:46,7748,4.114688
2026/08/01@16:20:47,7749,4.07625
2026/08/01@16:20:48,7750,3.8756252
2026/08/01@16:20:49,7751,3.996
2026/08/01@16:20:50,7752,4.04325
2026/08/01@16:20:51,7753,4.0479376
2026/08/01@16:20:52,7754,2.7493126
2026/08/01@16:20:54,7756,4.3413752
2026/08/01@16:20:55,7757,4.3340624
2026/08/01@16:20:56,7758,4.221
2026/08/01@16:20:57,7759,4.075125
2026/08/01@16:20:58,7760,4.311
2026/08/01@16:20:59,7761,4.2714376
2026/08/01@16:21:00,7762,4.254
2026/08/01@16:21:01,7763,4.17525
2026/08/01@16:21:02,7764,4.208438
2026/08/01@16:21:03,7765,4.1921252
2026/08/01@16:21:04,7766,4.1902504
2026/08/01@16:21:05,7767,4.185938
2026/08/01@16:21:07,7769,4.23075
2026/08/01@16:21:08,7770,4.2054376
2026/08/01@16:21:09,7771,4.0153128
2026/08/01@16:21:10,7772,4.2748128
2026/08/01@16:21:11,7773,4.29525
2026/08/01@16:21:12,7774,4.2924376
2026/08/01@16:21:13,7775,4.27425
2026/08/01@16:21:14,7776,4.2853128
2026/08/01@16:21:15,7777,4.2800628
2026/08/01@16:21:16,7778,4.288875
2026/08/01@16:21:17,7779,4.2840004
2026/08/01@16:21:18,7780,4.26525
2026/08/01@16:21:20,7782,4.2761252
2026/08/01@16:21:21,7783,4.2603756
2026/08/01@16:21:22,7784,4.2151876
2026/08/01@16:21:23,7785,4.2020624
2026/08/01@16:21:24,7786,4.1870628
2026/08/01@16:21:25,7787,4.21725
2026/08/01@16:21:26,7788,4.2238124
2026/08/01@16:21:27,7789,4.2298124
2026/08/01@16:21:28,7790,3.0868128
2026/08/01@16:21:29,7791,4.1973752
2026/08/01@16:21:30,7792,2.7463126
2026/08/01@16:21:32,7793,4.0978128
2026/08/01@16:21:33,7795,4.119188
2026/08/01@16:21:34,7796,3.999
2026/08/01@16:21:35,7797,3.513188
2026/08/01@16:21:36,7798,2.7461252
2026/08/01@16:21:37,7799,4.076625
2026/08/01@16:21:38,7800,4.0046252
2026/08/01@16:21:39,7801,4.0569376
2026/08/01@16:21:40,7802,4.1405624
2026/08/01@16:21:41,7803,4.0959376
2026/08/01@16:21:42,7804,4.11075
2026/08/01@16:21:43,7805,4.0509376
2026/08/01@16:21:45,7807,4.097438
2026/08/01@16:21:46,7808,3.9181876
2026/08/01@16:21:47,7809,4.1169376
2026/08/01@16:21:48,7810,4.1056876
2026/08/01@16:21:49,7811,4.091438
2026/08/01@16:21:50,7812,3.85275
2026/08/01@16:21:51,7813,3.7078128
2026/08/01@16:21:52,7814,4.12125
