datetime,elapsed_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,Elevation_m
2026/08/01@13:56:07,29063,-0.24169922,0.9650879,0.2277832,-1.3816794,1.0687023,-1.038168,18376.290322580644
2026/08/01@13:56:08,29064,-0.24365234,0.9655762,0.23388672,-1.5572519,1.1603054,-1.389313,18379.1935483871
2026/08/01@13:56:10,29066,-0.2434082,0.96362308,0.23242188,-1.648855,1.221374,-0.9465649,18385.0
2026/08/01@13:56:11,29067,-0.24145508,0.965332032,0.229492184,-1.82442752,0.89312976,-1.2366412,18387.966666666667
2026/08/01@13:56:12,29068,-0.24267578,0.9633789,0.22875976,-1.3969466,1.1450381,-1.2137405,18390.933333333334
2026/08/01@13:56:13,29069,-0.23950196,0.9645996,0.22607422,-1.68702284,1.2061069,-1.29771,18393.9
2026/08/01@13:56:14,29070,-0.24121094,0.96655272,0.22802734,-1.6412214,1.0076336,-1.29771,18396.866666666665
2026/08/01@13:56:15,29071,-0.2397461,0.9638672,0.23217774,-1.6183206,1.2748091,-0.9847328,18399.833333333332
2026/08/01@13:56:16,29072,-0.24243164,0.96191408,0.238037108,-1.5572519,1.1832061,-1.1908396,18402.8
2026/08/01@13:56:17,29073,-0.2397461,0.9621582,0.23242188,-1.4503816,0.9847328,-1.3435115,18405.766666666666
2026/08/01@13:56:18,29074,-0.239257808,0.96362308,0.2368164,-1.5038168,1.1603054,-1.0152671,18408.733333333334
2026/08/01@13:56:19,29075,-0.24121094,0.965332032,0.23266602,-1.9007634,1.091603,-1.4045801,18411.7
2026/08/01@13:56:21,29077,-0.24194336,0.961181632,0.23413086,-1.5648855,1.1145039,-1.0305344,18417.633333333335
2026/08/01@13:56:22,29078,-0.24243164,0.967041,0.23291016,-1.5267176,1.221374,-1.4503816,18420.6
2026/08/01@13:56:23,29079,-0.238281252,0.9577637,0.23217774,-1.4732824,0.99236643,-1.1374046,18423.566666666666
2026/08/01@13:56:24,29080,-0.24047852,0.9650879,0.23266602,-1.7099236,1.0,-1.221374,18426.533333333333
2026/08/01@13:56:25,29081,-0.24023438,0.9641113,0.22924804,-1.7557252,0.9160305,-1.0992366,18429.5
2026/08/01@13:56:26,29082,-0.24023438,0.96362308,0.23583984,-1.5648855,0.89312976,-1.1984733,18432.466666666667
2026/08/01@13:56:27,29083,-0.238769532,0.9650879,0.23266602,-1.5267176,1.038168,-1.0992366,18435.433333333334
2026/08/01@13:56:28,29084,-0.238769532,0.96435544,0.230224616,-1.7328244,1.1984733,-1.221374,18438.4
2026/08/01@13:56:29,29085,-0.2446289,0.9633789,0.230224616,-1.6641221,1.1755725,-1.2519084,18441.366666666665
2026/08/01@13:56:31,29087,-0.2397461,0.967041,0.231445316,-1.6641221,1.0687023,-1.0458015,18447.3
2026/08/01@13:56:32,29088,-0.237792976,0.9645996,0.22973633,-1.5877863,1.0992366,-1.480916,18450.266666666666
2026/08/01@13:56:33,29089,-0.24072266,0.9621582,0.23217774,-1.72519084,1.0610686,-1.2671756,18453.233333333334
2026/08/01@13:56:34,29090,-0.24487304,0.963134768,0.2331543,-1.7633588,1.1145039,-0.89312976,18456.2
2026/08/01@13:56:35,29091,-0.24414062,0.965332032,0.23364258,-1.6717557,0.9389313,-1.2366412,18459.166666666668
2026/08/01@13:56:36,29092,-0.24267578,0.9621582,0.230468752,-1.740458,1.2137405,-1.2748091,18462.133333333335
2026/08/01@13:56:37,29093,-0.2397461,0.9614258,0.23535156,-1.5496184,0.977099264,-1.2671756,18465.1
2026/08/01@13:56:38,29094,-0.24145508,0.963134768,0.231201168,-1.9694656,1.1526718,-1.1832061,18468.066666666666
2026/08/01@13:56:39,29095,-0.2409668,0.9638672,0.2397461,-1.72519084,0.90076332,-1.1374046,18471.033333333333
2026/08/01@13:56:40,29096,-0.23999024,0.963134768,0.23632812,-1.69465652,1.091603,-1.259542,18474.0
2026/08/01@13:56:42,29098,-0.2421875,0.961181632,0.23583984,-1.6183206,1.221374,-1.2519084,18480.322580645163
2026/08/01@13:56:43,29099,-0.24365234,0.9645996,0.237548832,-1.71755732,1.1984733,-1.0,18483.483870967742
2026/08/01@13:56:44,29100,-0.2434082,0.96191408,0.22729492,-1.5267176,1.1908396,-1.3282443,18486.645161290322
2026/08/01@13:56:45,29101,-0.2409668,0.96484376,0.23291016,-1.7557252,1.0763359,-1.1068702,18489.8064516129
2026/08/01@13:56:46,29102,-0.25,0.961181632,0.23608398,-1.610687,1.2290076,-1.2290076,18492.967741935485
2026/08/01@13:56:47,29103,-0.24023438,0.9614258,0.229492184,-1.78625952,1.221374,-1.3206106,18496.129032258064
2026/08/01@13:56:48,29104,-0.24145508,0.96484376,0.23266602,-1.7709924,1.2137405,-1.091603,18499.290322580644
2026/08/01@13:56:49,29105,-0.24121094,0.9633789,0.234375,-1.4885496,1.091603,-1.4961832,18502.451612903227
2026/08/01@13:56:50,29106,-0.24047852,0.96069336,0.230712892,-1.6717557,1.259542,-1.0152671,18505.612903225807
2026/08/01@13:56:52,29108,-0.245849616,0.9621582,0.22753906,-1.5648855,1.1526718,-1.3129771,18511.935483870966
2026/08/01@13:56:53,29109,-0.24145508,0.963134768,0.23461914,-1.6183206,1.1908396,-1.1526718,18515.09677419355
2026/08/01@13:56:54,29110,-0.24389648,0.9658203,0.23486328,-1.610687,1.1450381,-1.4656489,18518.25806451613
2026/08/01@13:56:55,29111,-0.24316406,0.9633789,0.23706054,-1.5114504,1.0534351,-1.3969466,18521.41935483871
2026/08/01@13:56:56,29112,-0.24487304,0.9626465,0.23657226,-1.72519084,1.1145039,-1.3587786,18524.58064516129
2026/08/01@13:56:57,29113,-0.24023438,0.9628906,0.22924804,-1.8625954,1.1450381,-1.0992366,18527.74193548387
2026/08/01@13:56:58,29114,-0.24267578,0.9655762,0.2265625,-1.72519084,0.89312976,-1.1221374,18530.90322580645
2026/08/01@13:56:59,29115,-0.24291992,0.96362308,0.23388672,-1.69465652,1.3053435,-1.221374,18534.064516129034
2026/08/01@13:57:00,29116,-0.24121094,0.9682617,0.23388672,-1.5954199,0.9312977,-1.1450381,18537.225806451614
2026/08/01@13:57:01,29117,-0.2409668,0.96362308,0.23242188,-1.8091604,1.129771,-1.3358779,18540.387096774193
2026/08/01@13:57:03,29119,-0.24121094,0.961181632,0.22973633,-1.6259542,1.1068702,-1.2824427,18546.709677419356
2026/08/01@13:57:04,29120,-0.24438476,0.9604492,0.229980468,-1.6259542,1.4122137,-1.3664122,18549.870967741936
2026/08/01@13:57:05,29121,-0.239013668,0.9628906,0.23486328,-1.5419847,1.1145039,-1.2748091,18553.032258064515
2026/08/01@13:57:06,29122,-0.24169922,0.9616699,0.22607422,-1.5801526,1.0534351,-1.2137405,18556.1935483871
2026/08/01@13:57:07,29123,-0.2421875,0.9645996,0.23168946,-1.5038168,1.1145039,-1.2061069,18559.354838709678
2026/08/01@13:57:08,29124,-0.24291992,0.9589844,0.23364258,-1.778626,1.1908396,-1.5343511,18562.516129032258
2026/08/01@13:57:09,29125,-0.24023438,0.9645996,0.23510742,-1.519084,1.129771,-1.0687023,18565.677419354837
2026/08/01@13:57:10,29126,-0.2446289,0.9641113,0.230224616,-1.6793894,1.1603054,-1.3587786,18568.83870967742
2026/08/01@13:57:11,29127,-0.238281252,0.967041,0.23706054,-1.4885496,1.1145039,-1.2824427,18572.0
2026/08/01@13:57:13,29129,-0.24389648,0.9641113,0.230957032,-1.4732824,1.2061069,-1.2137405,18578.709677419356
2026/08/01@13:57:14,29130,-0.24047852,0.9633789,0.23266602,-1.5572519,1.1526718,-0.99236643,18582.064516129034
2026/08/01@13:57:15,29131,-0.24267578,0.9658203,0.22851562,-1.6793894,0.9160305,-1.4656489,18585.41935483871
2026/08/01@13:57:16,29132,-0.2397461,0.96191408,0.231445316,-1.8473282,0.9236641,-1.0610686,18588.774193548386
2026/08/01@13:57:17,29133,-0.24023438,0.9633789,0.23608398,-1.7328244,1.1603054,-1.3358779,18592.129032258064
2026/08/01@13:57:18,29134,-0.24267578,0.9621582,0.23510742,-1.778626,1.3053435,-1.1603054,18595.483870967742
2026/08/01@13:57:19,29135,-0.23950196,0.9614258,0.230957032,-1.70229,1.1068702,-1.1450381,18598.83870967742
2026/08/01@13:57:20,29136,-0.24414062,0.9645996,0.230712892,-1.648855,1.1221374,-1.2366412,18602.1935483871
2026/08/01@13:57:21,29137,-0.24316406,0.9658203,0.23413086,-1.6030534,1.0076336,-1.2137405,18605.548387096773
2026/08/01@13:57:22,29138,-0.24169922,0.9663086,0.22583008,-1.5496184,1.259542,-1.2748091,18608.90322580645
2026/08/01@13:57:24,29140,-0.23999024,0.963134768,0.23535156,-1.4656489,0.961832064,-1.2824427,18615.612903225807
2026/08/01@13:57:25,29141,-0.24023438,0.965332032,0.2355957,-1.8396946,1.0152671,-1.2290076,18618.967741935485
2026/08/01@13:57:26,29142,-0.24291992,0.9641113,0.23510742,-1.778626,1.2061069,-1.2671756,18622.322580645163
2026/08/01@13:57:27,29143,-0.24291992,0.9616699,0.231445316,-1.91603052,1.0839695,-1.2290076,18625.677419354837
2026/08/01@13:57:28,29144,-0.24121094,0.9655762,0.2331543,-1.68702284,1.3129771,-1.3282443,18629.032258064515
2026/08/01@13:57:29,29145,-0.239013668,0.95947268,0.229492184,-1.908397,1.038168,-1.2824427,18632.387096774193
2026/08/01@13:57:30,29146,-0.24121094,0.9592285,0.2355957,-1.6183206,1.3358779,-1.29771,18635.74193548387
2026/08/01@13:57:31,29147,-0.24023438,0.9638672,0.23657226,-1.81679384,0.9541985,-1.0763359,18639.09677419355
2026/08/01@13:57:32,29148,-0.246337884,0.9609375,0.23657226,-1.70229,1.0992366,-1.1450381,18642.451612903227
2026/08/01@13:57:34,29149,-0.2421875,0.96362308,0.230957032,-1.6030534,1.091603,-1.2442748,18649.16129032258
2026/08/01@13:57:35,29151,-0.238769532,0.96362308,0.23266602,-1.82442752,1.2137405,-1.1450381,18652.516129032258
2026/08/01@13:57:36,29152,-0.24243164,0.96362308,0.23242188,-1.3664122,1.1603054,-1.0763359,18655.870967741936
2026/08/01@13:57:37,29153,-0.24438476,0.963134768,0.23339844,-1.4961832,0.86259544,-1.29771,18659.225806451614
2026/08/01@13:57:38,29154,-0.24267578,0.963134768,0.23461914,-1.8396946,1.038168,-1.2748091,18662.58064516129
2026/08/01@13:57:39,29155,-0.24243164,0.963134768,0.2277832,-1.8931298,1.0763359,-1.5572519,18665.935483870966
2026/08/01@13:57:40,29156,-0.24072266,0.95996092,0.22705078,-1.81679384,1.2290076,-1.29771,18669.290322580644
2026/08/01@13:57:41,29157,-0.246337884,0.9663086,0.230468752,-1.71755732,1.0610686,-1.3358779,18672.645161290322
2026/08/01@13:57:42,29158,-0.24291992,0.9609375,0.2331543,-1.6641221,1.0763359,-1.2137405,18676.0
2026/08/01@13:57:43,29159,-0.237792976,0.9609375,0.23461914,-1.5648855,1.3664122,-1.3664122,18679.3
2026/08/01@13:57:45,29161,-0.24169922,0.963134768,0.22851562,-1.5419847,1.1450381,-1.038168,18685.9
2026/08/01@13:57:46,29162,-0.24365234,0.96435544,0.230224616,-1.7328244,0.8778626,-1.1755725,18689.2
2026/08/01@13:57:47,29163,-0.24194336,0.9614258,0.22851562,-1.6259542,1.1145039,-1.1450381,18692.5
2026/08/01@13:57:48,29164,-0.239257808,0.9626465,0.2331543,-1.7709924,1.2290076,-1.5038168,18695.8
2026/08/01@13:57:49,29165,-0.24121094,0.9589844,0.23510742,-1.6183206,1.0992366,-1.2900764,18699.1
2026/08/01@13:57:50,29166,-0.2434082,0.9645996,0.229980468,-1.5877863,1.167939,-1.1908396,18702.4
2026/08/01@13:57:51,29167,-0.24267578,0.967285168,0.2319336,-1.81679384,1.091603,-1.29771,18705.7
2026/08/01@13:57:52,29168,-0.24072266,0.96362308,0.23339844,-1.2748091,1.1603054,-1.4732824,18709.0
2026/08/01@13:57:53,29169,-0.24267578,0.9592285,0.23510742,-1.870229,1.1603054,-1.5114504,18712.3
2026/08/01@13:57:55,29170,-0.2421875,0.9609375,0.238281252,-1.8396946,1.0458015,-1.167939,18718.9
2026/08/01@13:57:56,29172,-0.24389648,0.96362308,0.230712892,-1.85496184,1.1221374,-1.1374046,18722.2
2026/08/01@13:57:57,29173,-0.24243164,0.9633789,0.2290039,-1.71755732,1.0,-1.3969466,18725.5
2026/08/01@13:57:58,29174,-0.24145508,0.9628906,0.23486328,-1.961832,1.1832061,-1.2900764,18728.8
2026/08/01@13:57:59,29175,-0.2446289,0.9616699,0.231201168,-1.78625952,1.1832061,-1.0763359,18732.1
2026/08/01@13:58:00,29176,-0.24072266,0.9602051,0.23266602,-1.6564885,1.1755725,-1.1832061,18735.4
2026/08/01@13:58:01,29177,-0.24169922,0.9633789,0.23510742,-1.6641221,1.1145039,-1.1221374,18738.7
2026/08/01@13:58:02,29178,-0.24145508,0.9614258,0.2290039,-1.9770992,1.1145039,-1.221374,18742.0
2026/08/01@13:58:03,29179,-0.23950196,0.9650879,0.22973633,-1.480916,1.0687023,-1.0152671,18745.3
2026/08/01@13:58:04,29180,-0.24169922,0.963134768,0.229980468,-1.6564885,1.1145039,-1.4198474,18748.6
2026/08/01@13:58:06,29182,-0.23608398,0.96240232,0.23706054,-1.70229,1.1755725,-1.1908396,18755.2
2026/08/01@13:58:07,29183,-0.24145508,0.9641113,0.231201168,-1.519084,1.2061069,-1.1603054,18758.5
2026/08/01@13:58:08,29184,-0.24365234,0.96435544,0.23657226,-1.8091604,1.3282443,-1.1145039,18761.8
2026/08/01@13:58:09,29185,-0.24121094,0.9626465,0.23608398,-1.9389314,0.84732824,-1.1603054,18765.1
2026/08/01@13:58:10,29186,-0.245117184,0.95996092,0.234375,-1.81679384,0.9236641,-1.2290076,18768.4
2026/08/01@13:58:11,29187,-0.24072266,0.96606448,0.2409668,-1.7709924,1.0152671,-1.0992366,18771.7
2026/08/01@13:58:12,29188,-0.24291992,0.9641113,0.230712892,-1.7099236,1.3129771,-1.4580153,18775.0
2026/08/01@13:58:13,29189,-0.24169922,0.96069336,0.22827148,-1.6564885,1.2519084,-1.2824427,18778.83870967742
2026/08/01@13:58:14,29190,-0.245605468,0.96435544,0.23364258,-1.740458,1.3435115,-1.1068702,18782.677419354837
2026/08/01@13:58:16,29192,-0.245117184,0.9633789,0.223388668,-1.5877863,1.0992366,-1.3969466,18790.354838709678
2026/08/01@13:58:17,29193,-0.24145508,0.96484376,0.23168946,-1.778626,0.8778626,-1.3587786,18794.1935483871
2026/08/01@13:58:18,29194,-0.24365234,0.9655762,0.229980468,-1.8778626,1.091603,-1.3206106,18798.032258064515
2026/08/01@13:58:19,29195,-0.24194336,0.961181632,0.237548832,-1.7480916,1.0152671,-1.3816794,18801.870967741936
2026/08/01@13:58:20,29196,-0.24121094,0.9645996,0.234375,-1.9312977,1.0992366,-1.0229008,18805.709677419356
2026/08/01@13:58:21,29197,-0.24145508,0.9645996,0.23388672,-1.5877863,1.0687023,-1.1374046,18809.548387096773
2026/08/01@13:58:22,29198,-0.245117184,0.9604492,0.23291016,-1.5572519,1.221374,-1.4122137,18813.387096774193
2026/08/01@13:58:23,29199,-0.2446289,0.96191408,0.23266602,-1.8091604,0.9312977,-1.3816794,18817.225806451614
2026/08/01@13:58:24,29200,-0.24072266,0.96655272,0.23535156,-1.6335878,0.9694657,-1.1374046,18821.064516129034
2026/08/01@13:58:25,29201,-0.24438476,0.9628906,0.23510742,-1.610687,1.1832061,-1.167939,18824.90322580645
2026/08/01@13:58:27,29203,-0.24169922,0.96191408,0.2331543,-1.6335878,1.1526718,-1.091603,18832.58064516129
2026/08/01@13:58:28,29204,-0.24438476,0.9621582,0.2355957,-1.7480916,1.0992366,-1.1832061,18836.41935483871
2026/08/01@13:58:29,29205,-0.24023438,0.96362308,0.23583984,-1.72519084,1.1908396,-0.8549618,18840.25806451613
2026/08/01@13:58:30,29206,-0.24194336,0.9638672,0.22924804,-1.480916,1.1145039,-1.1068702,18844.09677419355
2026/08/01@13:58:31,29207,-0.24414062,0.9655762,0.2368164,-1.9236641,1.1526718,-1.0763359,18847.935483870966
2026/08/01@13:58:32,29208,-0.24389648,0.9628906,0.23461914,-1.5801526,1.091603,-1.1908396,18851.774193548386
2026/08/01@13:58:33,29209,-0.24414062,0.96240232,0.230224616,-1.610687,1.2061069,-1.3358779,18855.612903225807
2026/08/01@13:58:34,29210,-0.24291992,0.967041,0.230957032,-1.9312977,0.870229,-1.2748091,18859.451612903227
2026/08/01@13:58:35,29211,-0.24047852,0.967285168,0.23217774,-1.9770992,1.0076336,-1.038168,18863.290322580644
2026/08/01@13:58:36,29212,-0.24194336,0.9641113,0.23388672,-1.5801526,1.1068702,-1.1221374,18867.129032258064
2026/08/01@13:58:38,29214,-0.245849616,0.9645996,0.23339844,-1.6412214,1.0305344,-1.4198474,18874.8064516129
2026/08/01@13:58:39,29215,-0.239257808,0.9638672,0.2355957,-1.4045801,1.0839695,-1.4045801,18878.645161290322
2026/08/01@13:58:40,29216,-0.24072266,0.96240232,0.23657226,-1.81679384,1.091603,-1.2061069,18882.483870967742
2026/08/01@13:58:41,29217,-0.24194336,0.9609375,0.23657226,-1.7709924,1.167939,-1.3206106,18886.322580645163
2026/08/01@13:58:42,29218,-0.2434082,0.96362308,0.230712892,-1.5343511,1.0229008,-0.9847328,18890.16129032258
2026/08/01@13:58:43,29219,-0.24389648,0.965332032,0.23217774,-1.5648855,1.1755725,-1.3206106,18894.0
2026/08/01@13:58:44,29220,-0.24291992,0.97143552,0.229980468,-1.70229,1.1755725,-0.89312976,18897.2
2026/08/01@13:58:45,29221,-0.2409668,0.9641113,0.23168946,-1.9236641,1.2366412,-1.3740458,18900.4
2026/08/01@13:58:46,29222,-0.2368164,0.963134768,0.23657226,-1.70229,1.0839695,-1.4274809,18903.6
2026/08/01@13:58:48,29224,-0.2446289,0.96069336,0.23950196,-1.79389316,1.0610686,-1.1603054,18910.0
2026/08/01@13:58:49,29225,-0.24487304,0.96435544,0.23291016,-1.5572519,1.221374,-1.5038168,18913.2
2026/08/01@13:58:50,29226,-0.2446289,0.965332032,0.237548832,-1.5725191,1.0,-1.221374,18916.4
2026/08/01@13:58:51,29227,-0.24487304,0.961181632,0.23168946,-1.7099236,1.2366412,-1.0839695,18919.6
2026/08/01@13:58:52,29228,-0.2434082,0.96484376,0.230468752,-1.610687,1.0687023,-1.2824427,18922.8
2026/08/01@13:58:53,29229,-0.245361332,0.9658203,0.230224616,-1.68702284,1.091603,-1.4351145,18926.0
2026/08/01@13:58:54,29230,-0.24121094,0.96191408,0.23388672,-1.6564885,1.038168,-1.221374,18929.2
2026/08/01@13:58:55,29231,-0.238037108,0.963134768,0.234375,-1.4045801,1.2900764,-1.3358779,18932.4
2026/08/01@13:58:56,29232,-0.245849616,0.9604492,0.23364258,-1.5572519,1.0763359,-1.3740458,18935.6
2026/08/01@13:58:58,29233,-0.24267578,0.965332032,0.237304684,-1.81679384,1.0687023,-1.2824427,18942.0
2026/08/01@13:58:59,29235,-0.24267578,0.9638672,0.2368164,-1.6641221,1.221374,-1.0687023,18945.2
2026/08/01@13:59:00,29236,-0.239257808,0.96362308,0.2319336,-1.70229,1.2442748,-1.4351145,18948.4
2026/08/01@13:59:01,29237,-0.24072266,0.9650879,0.230957032,-1.6335878,1.2824427,-1.0763359,18951.6
2026/08/01@13:59:02,29238,-0.24414062,0.96069336,0.237304684,-1.5801526,1.0992366,-0.977099264,18954.8
2026/08/01@13:59:03,29239,-0.24169922,0.9616699,0.229492184,-1.740458,1.091603,-1.2137405,18958.0
2026/08/01@13:59:04,29240,-0.24121094,0.96362308,0.23242188,-1.69465652,1.2519084,-1.2137405,18961.2
2026/08/01@13:59:05,29241,-0.2421875,0.96484376,0.23364258,-1.6793894,0.9236641,-1.3206106,18964.4
2026/08/01@13:59:06,29242,-0.2421875,0.9663086,0.23217774,-1.72519084,1.2366412,-1.2519084,18967.6
2026/08/01@13:59:07,29243,-0.24291992,0.96362308,0.23608398,-1.4503816,1.3053435,-1.1832061,18970.8
2026/08/01@13:59:09,29245,-0.2421875,0.9626465,0.22973633,-1.69465652,1.221374,-1.351145,18977.2
2026/08/01@13:59:10,29246,-0.2397461,0.96191408,0.230468752,-1.5038168,1.0534351,-1.1450381,18980.4
2026/08/01@13:59:11,29247,-0.24291992,0.9628906,0.22827148,-1.6259542,1.4351145,-1.259542,18983.6
2026/08/01@13:59:12,29248,-0.24121094,0.9626465,0.23657226,-1.5496184,0.8778626,-1.1755725,18986.8
2026/08/01@13:59:13,29249,-0.24291992,0.9655762,0.22558594,-1.9236641,1.1984733,-1.2671756,18990.0
2026/08/01@13:59:14,29250,-0.239013668,0.9645996,0.231201168,-1.5648855,1.3664122,-1.4427481,18993.16129032258
2026/08/01@13:59:15,29251,-0.24169922,0.9641113,0.23413086,-1.69465652,0.9541985,-1.1908396,18996.322580645163
2026/08/01@13:59:16,29252,-0.239257808,0.96362308,0.231445316,-1.870229,1.1221374,-1.0534351,18999.483870967742
2026/08/01@13:59:17,29253,-0.23999024,0.96362308,0.22680664,-1.71755732,0.8778626,-1.1984733,19002.645161290322
2026/08/01@13:59:19,29254,-0.245849616,0.9626465,0.23999024,-1.6793894,1.4503816,-1.3587786,19008.967741935485
2026/08/01@13:59:20,29256,-0.24365234,0.9650879,0.23217774,-1.91603052,1.0458015,-1.0839695,19012.129032258064
2026/08/01@13:59:21,29257,-0.245117184,0.9641113,0.238769532,-1.5877863,1.1603054,-1.1832061,19015.290322580644
2026/08/01@13:59:22,29258,-0.24169922,0.96655272,0.23706054,-1.6717557,1.1832061,-1.1908396,19018.451612903227
2026/08/01@13:59:23,29259,-0.2434082,0.9641113,0.229980468,-2.0152672,0.9694657,-1.4656489,19021.612903225807
2026/08/01@13:59:24,29260,-0.24414062,0.965332032,0.230468752,-1.79389316,0.90839692,-0.9160305,19024.774193548386
2026/08/01@13:59:25,29261,-0.23706054,0.9655762,0.2331543,-1.91603052,1.259542,-1.1374046,19027.935483870966
2026/08/01@13:59:26,29262,-0.24414062,0.96435544,0.234375,-1.5648855,1.1450381,-1.3816794,19031.09677419355
2026/08/01@13:59:27,29263,-0.245849616,0.9589844,0.22924804,-1.740458,1.2137405,-1.2519084,19034.25806451613
2026/08/01@13:59:28,29264,-0.2421875,0.9626465,0.23242188,-1.6030534,0.9312977,-1.2290076,19037.41935483871
2026/08/01@13:59:30,29266,-0.24047852,0.9658203,0.23168946,-1.6641221,1.3587786,-1.4045801,19043.74193548387
2026/08/01@13:59:31,29267,-0.245849616,0.9621582,0.237304684,-1.6335878,1.1832061,-1.4656489,19046.90322580645
2026/08/01@13:59:32,29268,-0.24316406,0.9628906,0.22875976,-1.6259542,1.091603,-1.3969466,19050.064516129034
2026/08/01@13:59:33,29269,-0.2421875,0.9621582,0.23291016,-1.79389316,1.2824427,-1.2290076,19053.225806451614
2026/08/01@13:59:34,29270,-0.23706054,0.9680176,0.234375,-1.7557252,1.0839695,-1.3206106,19056.387096774193
2026/08/01@13:59:35,29271,-0.245605468,0.9667969,0.23168946,-1.5725191,1.0458015,-1.0839695,19059.548387096773
2026/08/01@13:59:36,29272,-0.24487304,0.963134768,0.2277832,-1.7557252,0.9465649,-1.0458015,19062.709677419356
2026/08/01@13:59:37,29273,-0.24121094,0.9602051,0.22875976,-1.5877863,1.167939,-1.1374046,19065.870967741936
2026/08/01@13:59:38,29274,-0.23999024,0.9641113,0.230468752,-1.71755732,1.2366412,-1.2442748,19069.032258064515
2026/08/01@13:59:39,29275,-0.24267578,0.96240232,0.23510742,-1.5419847,1.0687023,-1.3435115,19072.1935483871
2026/08/01@13:59:41,29277,-0.2409668,0.96435544,0.2265625,-1.9236641,1.1526718,-1.3740458,19078.516129032258
2026/08/01@13:59:42,29278,-0.239257808,0.965332032,0.22607422,-1.5114504,1.2061069,-0.9847328,19081.677419354837
2026/08/01@13:59:43,29279,-0.24291992,0.96655272,0.223632816,-1.5648855,1.1374046,-1.2671756,19084.83870967742
2026/08/01@13:59:44,29280,-0.2409668,0.9604492,0.23168946,-1.80152668,0.9465649,-1.4122137,19088.0
