datetime,elapsed_s,gas2,Elevation_m
2000/01/01@14:11:29,21211,3.2281876,21270.516129032258
2000/01/01@14:11:30,21212,3.2281876,21273.774193548386
2000/01/01@14:11:31,21213,3.2281876,21277.032258064515
2000/01/01@14:11:32,21214,3.2285628,21280.290322580644
2000/01/01@14:11:33,21215,3.2280002,21283.548387096773
2000/01/01@14:11:34,21216,3.2287502,21286.8064516129
2000/01/01@14:11:35,21217,3.2281876,21290.064516129034
2000/01/01@14:11:36,21218,3.2280002,21293.322580645163
2000/01/01@14:11:37,21219,3.2280002,21296.58064516129
2000/01/01@14:11:39,21221,3.2280002,21303.09677419355
2000/01/01@14:11:40,21222,3.2281876,21306.354838709678
2000/01/01@14:11:41,21223,3.2285628,21309.612903225807
2000/01/01@14:11:42,21224,3.2281876,21312.870967741936
2000/01/01@14:11:43,21225,3.2285628,21316.129032258064
2000/01/01@14:11:44,21226,3.228375,21319.387096774193
2000/01/01@14:11:45,21227,3.2285628,21322.645161290322
2000/01/01@14:11:46,21228,3.2281876,21325.90322580645
2000/01/01@14:11:47,21229,3.228375,21329.16129032258
2000/01/01@14:11:48,21230,3.2281876,21332.41935483871
2000/01/01@14:11:49,21231,3.2289376,21335.677419354837
2000/01/01@14:11:51,21233,3.2278126,21342.1935483871
2000/01/01@14:11:52,21234,3.2281876,21345.451612903227
2000/01/01@14:11:53,21235,3.2280002,21348.709677419356
2000/01/01@14:11:54,21236,3.2287502,21351.967741935485
2000/01/01@14:11:55,21237,3.2287502,21355.225806451614
2000/01/01@14:11:56,21238,3.2285628,21358.483870967742
2000/01/01@14:11:57,21239,3.2281876,21361.74193548387
2000/01/01@14:11:58,21240,3.2289376,21365.0
2000/01/01@14:11:59,21241,3.2287502,21368.451612903227
2000/01/01@14:12:00,21242,3.229125,21371.90322580645
2000/01/01@14:12:01,21243,3.2287502,21375.354838709678
2000/01/01@14:12:03,21245,3.229125,21382.25806451613
2000/01/01@14:12:04,21246,3.2287502,21385.709677419356
2000/01/01@14:12:05,21247,3.228375,21389.16129032258
2000/01/01@14:12:06,21248,3.2278126,21392.612903225807
2000/01/01@14:12:07,21249,3.229125,21396.064516129034
2000/01/01@14:12:08,21250,3.2285628,21399.516129032258
2000/01/01@14:12:09,21251,3.2289376,21402.967741935485
2000/01/01@14:12:10,21252,3.2278126,21406.41935483871
2000/01/01@14:12:11,21253,3.2285628,21409.870967741936
2000/01/01@14:12:12,21254,3.228375,21413.322580645163
2000/01/01@14:12:14,21256,3.2278126,21420.225806451614
2000/01/01@14:12:15,21257,3.2287502,21423.677419354837
2000/01/01@14:12:16,21258,3.2281876,21427.129032258064
2000/01/01@14:12:17,21259,3.2289376,21430.58064516129
2000/01/01@14:12:18,21260,3.2280002,21434.032258064515
2000/01/01@14:12:19,21261,3.2289376,21437.483870967742
2000/01/01@14:12:20,21262,3.2289376,21440.935483870966
2000/01/01@14:12:21,21263,3.2280002,21444.387096774193
2000/01/01@14:12:22,21264,3.2289376,21447.83870967742
2000/01/01@14:12:23,21265,3.2281876,21451.290322580644
2000/01/01@14:12:24,21266,3.2280002,21454.74193548387
2000/01/01@14:12:26,21268,3.2280002,21461.645161290322
2000/01/01@14:12:27,21269,3.2289376,21465.09677419355
2000/01/01@14:12:28,21270,3.2280002,21468.548387096773
2000/01/01@14:12:29,21271,3.2289376,21472.0
2000/01/01@14:12:30,21272,3.2280002,21475.466666666667
2000/01/01@14:12:31,21273,3.2280002,21478.933333333334
2000/01/01@14:12:32,21274,3.2285628,21482.4
2000/01/01@14:12:33,21275,3.228375,21485.866666666665
2000/01/01@14:12:34,21276,3.2281876,21489.333333333332
2000/01/01@14:12:35,21277,3.2289376,21492.8
2000/01/01@14:12:36,21278,3.2281876,21496.266666666666
2000/01/01@14:12:38,21280,3.2281876,21503.2
2000/01/01@14:12:39,21281,3.2281876,21506.666666666668
2000/01/01@14:12:40,21282,3.2289376,21510.133333333335
2000/01/01@14:12:41,21283,3.228375,21513.6
2000/01/01@14:12:42,21284,3.2289376,21517.066666666666
2000/01/01@14:12:43,21285,3.2281876,21520.533333333333
2000/01/01@14:12:44,21286,3.2281876,21524.0
2000/01/01@14:12:45,21287,3.2287502,21527.466666666667
2000/01/01@14:12:46,21288,3.2280002,21530.933333333334
2000/01/01@14:12:47,21289,3.2285628,21534.4
2000/01/01@14:12:48,21290,3.2285628,21537.866666666665
2000/01/01@14:12:50,21292,3.228375,21544.8
2000/01/01@14:12:51,21293,3.2285628,21548.266666666666
2000/01/01@14:12:52,21294,3.2278126,21551.733333333334
2000/01/01@14:12:53,21295,3.2281876,21555.2
2000/01/01@14:12:54,21296,3.2280002,21558.666666666668
2000/01/01@14:12:55,21297,3.2285628,21562.133333333335
2000/01/01@14:12:56,21298,3.2287502,21565.6
2000/01/01@14:12:57,21299,3.2280002,21569.066666666666
2000/01/01@14:12:58,21300,3.2280002,21572.533333333333
2000/01/01@14:12:59,21301,3.2287502,21576.0
2000/01/01@14:13:00,21302,3.2281876,21579.129032258064
2000/01/01@14:13:02,21304,3.2281876,21585.387096774193
2000/01/01@14:13:03,21305,3.2285628,21588.516129032258
2000/01/01@14:13:04,21306,3.2281876,21591.645161290322
2000/01/01@14:13:05,21307,3.2280002,21594.774193548386
2000/01/01@14:13:06,21308,3.2281876,21597.90322580645
2000/01/01@14:13:07,21309,3.2285628,21601.032258064515
2000/01/01@14:13:08,21310,3.2281876,21604.16129032258
2000/01/01@14:13:09,21311,3.2280002,21607.290322580644
2000/01/01@14:13:10,21312,3.2285628,21610.41935483871
2000/01/01@14:13:11,21313,3.2280002,21613.548387096773
2000/01/01@14:13:12,21314,3.228375,21616.677419354837
2000/01/01@14:13:14,21316,3.2289376,21622.935483870966
2000/01/01@14:13:15,21317,3.2287502,21626.064516129034
2000/01/01@14:13:16,21318,3.2289376,21629.1935483871
2000/01/01@14:13:17,21319,3.2280002,21632.322580645163
2000/01/01@14:13:18,21320,3.2285628,21635.451612903227
2000/01/01@14:13:19,21321,3.2281876,21638.58064516129
2000/01/01@14:13:20,21322,3.2289376,21641.709677419356
2000/01/01@14:13:21,21323,3.2280002,21644.83870967742
2000/01/01@14:13:22,21324,3.2285628,21647.967741935485
2000/01/01@14:13:23,21325,3.2289376,21651.09677419355
2000/01/01@14:13:24,21326,3.2281876,21654.225806451614
2000/01/01@14:13:26,21328,3.228375,21660.483870967742
2000/01/01@14:13:27,21329,3.2285628,21663.612903225807
2000/01/01@14:13:28,21330,3.2280002,21666.74193548387
2000/01/01@14:13:29,21331,3.2280002,21669.870967741936
2000/01/01@14:13:30,21332,3.2280002,21673.0
2000/01/01@14:13:31,21333,3.2280002,21676.0
2000/01/01@14:13:32,21334,3.2289376,21679.0
2000/01/01@14:13:33,21335,3.2280002,21682.0
2000/01/01@14:13:34,21336,3.2280002,21685.0
2000/01/01@14:13:35,21337,3.2280002,21688.0
2000/01/01@14:13:36,21338,3.2280002,21691.0
2000/01/01@14:13:38,21340,3.2281876,21697.0
2000/01/01@14:13:39,21341,3.228375,21700.0
2000/01/01@14:13:40,21342,3.2280002,21703.0
2000/01/01@14:13:41,21343,3.2280002,21706.0
2000/01/01@14:13:42,21344,3.2285628,21709.0
2000/01/01@14:13:43,21345,3.2281876,21712.0
2000/01/01@14:13:44,21346,3.2285628,21715.0
2000/01/01@14:13:45,21347,3.2280002,21718.0
2000/01/01@14:13:46,21348,3.2280002,21721.0
2000/01/01@14:13:47,21349,3.2281876,21724.0
2000/01/01@14:13:48,21350,3.2280002,21727.0
2000/01/01@14:13:50,21352,3.2287502,21733.0
2000/01/01@14:13:51,21353,3.229125,21736.0
2000/01/01@14:13:52,21354,3.2289376,21739.0
2000/01/01@14:13:53,21355,3.2281876,21742.0
2000/01/01@14:13:54,21356,3.2280002,21745.0
2000/01/01@14:13:55,21357,3.2278126,21748.0
2000/01/01@14:13:56,21358,3.2281876,21751.0
2000/01/01@14:13:57,21359,3.2285628,21754.0
2000/01/01@14:13:58,21360,3.2285628,21757.0
2000/01/01@14:13:59,21361,3.2281876,21760.0
2000/01/01@14:14:00,21362,3.2280002,21763.0
2000/01/01@14:14:02,21364,3.228375,21768.74193548387
2000/01/01@14:14:03,21365,3.2280002,21771.612903225807
2000/01/01@14:14:04,21366,3.2285628,21774.483870967742
2000/01/01@14:14:05,21367,3.2281876,21777.354838709678
2000/01/01@14:14:06,21368,3.228375,21780.225806451614
2000/01/01@14:14:07,21369,3.2280002,21783.09677419355
2000/01/01@14:14:08,21370,3.2287502,21785.967741935485
2000/01/01@14:14:09,21371,3.2280002,21788.83870967742
2000/01/01@14:14:10,21372,3.228375,21791.709677419356
2000/01/01@14:14:11,21373,3.2281876,21794.58064516129
2000/01/01@14:14:12,21374,3.2280002,21797.451612903227
2000/01/01@14:14:14,21376,3.2289376,21803.1935483871
2000/01/01@14:14:15,21377,3.2280002,21806.064516129034
2000/01/01@14:14:16,21378,3.2281876,21808.935483870966
2000/01/01@14:14:17,21379,3.2281876,21811.8064516129
2000/01/01@14:14:18,21380,3.2281876,21814.677419354837
2000/01/01@14:14:19,21381,3.228375,21817.548387096773
2000/01/01@14:14:20,21382,3.228375,21820.41935483871
2000/01/01@14:14:21,21383,3.2289376,21823.290322580644
2000/01/01@14:14:22,21384,3.2278126,21826.16129032258
2000/01/01@14:14:23,21385,3.2287502,21829.032258064515
2000/01/01@14:14:24,21386,3.2289376,21831.90322580645
2000/01/01@14:14:26,21388,3.2280002,21837.645161290322
2000/01/01@14:14:27,21389,3.2289376,21840.516129032258
2000/01/01@14:14:28,21390,3.2285628,21843.387096774193
2000/01/01@14:14:29,21391,3.2280002,21846.25806451613
2000/01/01@14:14:30,21392,3.2281876,21849.129032258064
2000/01/01@14:14:31,21393,3.2281876,21852.0
2000/01/01@14:14:32,21394,3.2289376,21855.064516129034
2000/01/01@14:14:33,21395,3.2281876,21858.129032258064
2000/01/01@14:14:34,21396,3.2285628,21861.1935483871
2000/01/01@14:14:35,21397,3.228375,21864.25806451613
2000/01/01@14:14:36,21398,3.2281876,21867.322580645163
2000/01/01@14:14:38,21400,3.2285628,21873.451612903227
2000/01/01@14:14:39,21401,3.2280002,21876.516129032258
2000/01/01@14:14:40,21402,3.228375,21879.58064516129
2000/01/01@14:14:41,21403,3.2278126,21882.645161290322
2000/01/01@14:14:42,21404,3.228375,21885.709677419356
2000/01/01@14:14:43,21405,3.2281876,21888.774193548386
2000/01/01@14:14:44,21406,3.2287502,21891.83870967742
2000/01/01@14:14:45,21407,3.2276252,21894.90322580645
2000/01/01@14:14:46,21408,3.2276252,21897.967741935485
2000/01/01@14:14:47,21409,3.2278126,21901.032258064515
2000/01/01@14:14:48,21410,3.228375,21904.09677419355
2000/01/01@14:14:50,21412,3.2278126,21910.225806451614
2000/01/01@14:14:51,21413,3.2287502,21913.290322580644
2000/01/01@14:14:52,21414,3.2280002,21916.354838709678
2000/01/01@14:14:53,21415,3.2278126,21919.41935483871
2000/01/01@14:14:54,21416,3.2285628,21922.483870967742
2000/01/01@14:14:55,21417,3.2280002,21925.548387096773
2000/01/01@14:14:56,21418,3.2278126,21928.612903225807
2000/01/01@14:14:57,21419,3.2285628,21931.677419354837
2000/01/01@14:14:58,21420,3.228375,21934.74193548387
2000/01/01@14:14:59,21421,3.2280002,21937.8064516129
2000/01/01@14:15:01,21422,3.2287502,21943.935483870966
2000/01/01@14:15:02,21424,3.2280002,21947.0
2000/01/01@14:15:03,21425,3.2276252,21950.333333333332
2000/01/01@14:15:04,21426,3.2285628,21953.666666666668
2000/01/01@14:15:05,21427,3.2287502,21957.0
2000/01/01@14:15:06,21428,3.2278126,21960.333333333332
2000/01/01@14:15:07,21429,3.2278126,21963.666666666668
2000/01/01@14:15:08,21430,3.2281876,21967.0
2000/01/01@14:15:09,21431,3.2281876,21970.333333333332
2000/01/01@14:15:10,21432,3.2285628,21973.666666666668
2000/01/01@14:15:11,21433,3.2285628,21977.0
2000/01/01@14:15:13,21435,3.2278126,21983.666666666668
2000/01/01@14:15:14,21436,3.2285628,21987.0
2000/01/01@14:15:15,21437,3.2278126,21990.333333333332
2000/01/01@14:15:16,21438,3.2276252,21993.666666666668
2000/01/01@14:15:17,21439,3.2285628,21997.0
2000/01/01@14:15:18,21440,3.2276252,22000.333333333332
2000/01/01@14:15:19,21441,3.2278126,22003.666666666668
2000/01/01@14:15:20,21442,3.2276252,22007.0
2000/01/01@14:15:21,21443,3.2276252,22010.333333333332
2000/01/01@14:15:22,21444,3.2289376,22013.666666666668
2000/01/01@14:15:23,21445,3.2280002,22017.0
2000/01/01@14:15:24,21446,3.2285628,22020.333333333332
2000/01/01@14:15:26,21448,3.2281876,22027.0
2000/01/01@14:15:27,21449,3.2281876,22030.333333333332
2000/01/01@14:15:28,21450,3.2281876,22033.666666666668
2000/01/01@14:15:29,21451,3.2281876,22037.0
2000/01/01@14:15:30,21452,3.228375,22040.333333333332
2000/01/01@14:15:31,21453,3.2278126,22043.666666666668
2000/01/01@14:15:32,21454,3.2285628,22047.0
2000/01/01@14:15:33,21455,3.2278126,22050.032258064515
2000/01/01@14:15:34,21456,3.2276252,22053.064516129034
2000/01/01@14:15:35,21457,3.2287502,22056.09677419355
2000/01/01@14:15:36,21458,3.228375,22059.129032258064
2000/01/01@14:15:38,21460,3.228375,22065.1935483871
2000/01/01@14:15:39,21461,3.2281876,22068.225806451614
2000/01/01@14:15:40,21462,3.2287502,22071.25806451613
2000/01/01@14:15:41,21463,3.2287502,22074.290322580644
2000/01/01@14:15:42,21464,3.2281876,22077.322580645163
2000/01/01@14:15:43,21465,3.2278126,22080.354838709678
2000/01/01@14:15:44,21466,3.2278126,22083.387096774193
2000/01/01@14:15:45,21467,3.2278126,22086.41935483871
2000/01/01@14:15:46,21468,3.2278126,22089.451612903227
2000/01/01@14:15:47,21469,3.228375,22092.483870967742
2000/01/01@14:15:48,21470,3.2278126,22095.516129032258
2000/01/01@14:15:50,21472,3.2281876,22101.58064516129
2000/01/01@14:15:51,21473,3.2278126,22104.612903225807
2000/01/01@14:15:52,21474,3.2278126,22107.645161290322
2000/01/01@14:15:53,21475,3.2278126,22110.677419354837
2000/01/01@14:15:54,21476,3.2285628,22113.709677419356
2000/01/01@14:15:55,21477,3.2278126,22116.74193548387
2000/01/01@14:15:56,21478,3.2278126,22119.774193548386
2000/01/01@14:15:57,21479,3.2276252,22122.8064516129
2000/01/01@14:15:58,21480,3.2278126,22125.83870967742
2000/01/01@14:15:59,21481,3.2278126,22128.870967741936
2000/01/01@14:16:00,21482,3.2276252,22131.90322580645
2000/01/01@14:16:02,21484,3.2281876,22137.967741935485
2000/01/01@14:16:03,21485,3.2285628,22141.0
2000/01/01@14:16:04,21486,3.2278126,22144.366666666665
2000/01/01@14:16:05,21487,3.2278126,22147.733333333334
2000/01/01@14:16:06,21488,3.2276252,22151.1
2000/01/01@14:16:07,21489,3.2280002,22154.466666666667
2000/01/01@14:16:08,21490,3.2276252,22157.833333333332
2000/01/01@14:16:09,21491,3.2276252,22161.2
2000/01/01@14:16:10,21492,3.2285628,22164.566666666666
2000/01/01@14:16:11,21493,3.2274378,22167.933333333334
2000/01/01@14:16:12,21494,3.2280002,22171.3
2000/01/01@14:16:14,21496,3.228375,22178.033333333333
2000/01/01@14:16:15,21497,3.2278126,22181.4
2000/01/01@14:16:16,21498,3.2285628,22184.766666666666
2000/01/01@14:16:17,21499,3.2278126,22188.133333333335
2000/01/01@14:16:18,21500,3.228375,22191.5
2000/01/01@14:16:19,21501,3.2280002,22194.866666666665
2000/01/01@14:16:20,21502,3.2285628,22198.233333333334
2000/01/01@14:16:21,21503,3.2278126,22201.6
2000/01/01@14:16:22,21504,3.2281876,22204.966666666667
2000/01/01@14:16:23,21505,3.2285628,22208.333333333332
2000/01/01@14:16:24,21506,3.2285628,22211.7
2000/01/01@14:16:26,21508,3.2276252,22218.433333333334
2000/01/01@14:16:27,21509,3.2278126,22221.8
2000/01/01@14:16:28,21510,3.228375,22225.166666666668
2000/01/01@14:16:29,21511,3.2276252,22228.533333333333
2000/01/01@14:16:30,21512,3.2281876,22231.9
2000/01/01@14:16:31,21513,3.2278126,22235.266666666666
2000/01/01@14:16:32,21514,3.2278126,22238.633333333335
2000/01/01@14:16:33,21515,3.2276252,22242.0
2000/01/01@14:16:34,21516,3.228375,22245.483870967742
2000/01/01@14:16:35,21517,3.2278126,22248.967741935485
2000/01/01@14:16:36,21518,3.2281876,22252.451612903227
2000/01/01@14:16:38,21520,3.2281876,22259.41935483871
2000/01/01@14:16:39,21521,3.2278126,22262.90322580645
2000/01/01@14:16:40,21522,3.2276252,22266.387096774193
2000/01/01@14:16:41,21523,3.2276252,22269.870967741936
2000/01/01@14:16:42,21524,3.2280002,22273.354838709678
2000/01/01@14:16:43,21525,3.228375,22276.83870967742
2000/01/01@14:16:44,21526,3.228375,22280.322580645163
2000/01/01@14:16:45,21527,3.2278126,22283.8064516129
2000/01/01@14:16:46,21528,3.2278126,22287.290322580644
2000/01/01@14:16:47,21529,3.2276252,22290.774193548386
2000/01/01@14:16:48,21530,3.2281876,22294.25806451613
2000/01/01@14:16:50,21532,3.2278126,22301.225806451614
2000/01/01@14:16:51,21533,3.228375,22304.709677419356
2000/01/01@14:16:52,21534,3.2278126,22308.1935483871
2000/01/01@14:16:53,21535,3.2285628,22311.677419354837
2000/01/01@14:16:54,21536,3.2280002,22315.16129032258
2000/01/01@14:16:55,21537,3.228375,22318.645161290322
2000/01/01@14:16:56,21538,3.2280002,22322.129032258064
2000/01/01@14:16:57,21539,3.2285628,22325.612903225807
2000/01/01@14:16:58,21540,3.2281876,22329.09677419355
2000/01/01@14:16:59,21541,3.2278126,22332.58064516129
2000/01/01@14:17:00,21542,3.2285628,22336.064516129034
2000/01/01@14:17:02,21544,3.2278126,22343.032258064515
2000/01/01@14:17:03,21545,3.2281876,22346.516129032258
2000/01/01@14:17:04,21546,3.2281876,22350.0
2000/01/01@14:17:05,21547,3.2285628,22353.733333333334
2000/01/01@14:17:06,21548,3.2278126,22357.466666666667
2000/01/01@14:17:07,21549,3.228375,22361.2
2000/01/01@14:17:08,21550,3.2274378,22364.933333333334
2000/01/01@14:17:09,21551,3.2285628,22368.666666666668
2000/01/01@14:17:10,21552,3.228375,22372.4
2000/01/01@14:17:11,21553,3.2276252,22376.133333333335
2000/01/01@14:17:12,21554,3.228375,22379.866666666665
2000/01/01@14:17:14,21556,3.2276252,22387.333333333332
2000/01/01@14:17:15,21557,3.2285628,22391.066666666666
2000/01/01@14:17:16,21558,3.2278126,22394.8
2000/01/01@14:17:17,21559,3.2276252,22398.533333333333
2000/01/01@14:17:18,21560,3.2276252,22402.266666666666
2000/01/01@14:17:19,21561,3.228375,22406.0
2000/01/01@14:17:20,21562,3.2280002,22409.733333333334
2000/01/01@14:17:21,21563,3.2276252,22413.466666666667
2000/01/01@14:17:22,21564,3.2280002,22417.2
2000/01/01@14:17:23,21565,3.2281876,22420.933333333334
2000/01/01@14:17:24,21566,3.2274378,22424.666666666668
2000/01/01@14:17:26,21568,3.2285628,22432.133333333335
2000/01/01@14:17:27,21569,3.2278126,22435.866666666665
2000/01/01@14:17:28,21570,3.2280002,22439.6
2000/01/01@14:17:29,21571,3.228375,22443.333333333332
2000/01/01@14:17:30,21572,3.2281876,22447.066666666666
2000/01/01@14:17:31,21573,3.2276252,22450.8
2000/01/01@14:17:32,21574,3.2285628,22454.533333333333
2000/01/01@14:17:33,21575,3.2274378,22458.266666666666
2000/01/01@14:17:34,21576,3.2278126,22462.0
2000/01/01@14:17:35,21577,3.228375,22465.41935483871
2000/01/01@14:17:36,21578,3.2274378,22468.83870967742
2000/01/01@14:17:38,21580,3.2276252,22475.677419354837
2000/01/01@14:17:39,21581,3.2280002,22479.09677419355
2000/01/01@14:17:40,21582,3.2276252,22482.516129032258
2000/01/01@14:17:41,21583,3.22725,22485.935483870966
2000/01/01@14:17:42,21584,3.22725,22489.354838709678
2000/01/01@14:17:43,21585,3.228375,22492.774193548386
2000/01/01@14:17:44,21586,3.2276252,22496.1935483871
2000/01/01@14:17:45,21587,3.2276252,22499.612903225807
2000/01/01@14:17:46,21588,3.2278126,22503.032258064515
2000/01/01@14:17:47,21589,3.22725,22506.451612903227
2000/01/01@14:17:48,21590,3.2278126,22509.870967741936
2000/01/01@14:17:50,21592,3.2278126,22516.709677419356
2000/01/01@14:17:51,21593,3.2276252,22520.129032258064
2000/01/01@14:17:52,21594,3.2276252,22523.548387096773
2000/01/01@14:17:53,21595,3.228375,22526.967741935485
2000/01/01@14:17:54,21596,3.2280002,22530.387096774193
2000/01/01@14:17:55,21597,3.228375,22533.8064516129
2000/01/01@14:17:56,21598,3.2274378,22537.225806451614
2000/01/01@14:17:57,21599,3.2281876,22540.645161290322
2000/01/01@14:17:58,21600,3.22725,22544.064516129034
2000/01/01@14:17:59,21601,3.2280002,22547.483870967742
2000/01/01@14:18:00,21602,3.22725,22550.90322580645
2000/01/01@14:18:02,21604,3.2281876,22557.74193548387
2000/01/01@14:18:03,21605,3.2276252,22561.16129032258
2000/01/01@14:18:04,21606,3.228375,22564.58064516129
2000/01/01@14:18:05,21607,3.2274378,22568.0
2000/01/01@14:18:06,21608,3.2281876,22571.1935483871
2000/01/01@14:18:07,21609,3.2274378,22574.387096774193
2000/01/01@14:18:08,21610,3.2274378,22577.58064516129
2000/01/01@14:18:09,21611,3.2278126,22580.774193548386
2000/01/01@14:18:10,21612,3.2276252,22583.967741935485
2000/01/01@14:18:11,21613,3.2278126,22587.16129032258
2000/01/01@14:18:12,21614,3.228375,22590.354838709678
2000/01/01@14:18:14,21616,3.2285628,22596.74193548387
2000/01/01@14:18:15,21617,3.2278126,22599.935483870966
2000/01/01@14:18:16,21618,3.2280002,22603.129032258064
2000/01/01@14:18:17,21619,3.2274378,22606.322580645163
2000/01/01@14:18:18,21620,3.2278126,22609.516129032258
2000/01/01@14:18:19,21621,3.228375,22612.709677419356
2000/01/01@14:18:20,21622,3.2274378,22615.90322580645
2000/01/01@14:18:21,21623,3.2274378,22619.09677419355
2000/01/01@14:18:22,21624,3.2278126,22622.290322580644
